text,gender,freq
Emily,F,24464
Madison,F,21773
Hannah,F,18822
Emma,F,16540
Alexis,F,15636
Ashley,F,15344
Abigail,F,15298
Sarah,F,14760
Samantha,F,14666
Olivia,F,14629
Elizabeth,F,14604
Lauren,F,12325
Isabella,F,12167
Grace,F,12056
Jessica,F,11918
Taylor,F,11467
Anna,F,10388
Victoria,F,9784
Megan,F,9210
Sydney,F,9034
Rachel,F,8927
Chloe,F,8900
Jasmine,F,8867
Sophia,F,8664
Jennifer,F,8537
Morgan,F,8432
Natalie,F,8350
Hailey,F,7991
Julia,F,7963
Destiny,F,7801
Haley,F,7456
Katherine,F,7212
Nicole,F,6974
Alexandra,F,6936
Savannah,F,6581
Maria,F,6382
Mackenzie,F,6268
Stephanie,F,6267
Mia,F,6259
Allison,F,6240
Jordan,F,6151
Amanda,F,6134
Jenna,F,5664
Faith,F,5524
Paige,F,5467
Mary,F,5463
Brooke,F,5339
Rebecca,F,5212
Andrea,F,5117
Madeline,F,5113
Michelle,F,4949
Sara,F,4939
Zoe,F,4886
Kylie,F,4832
Sierra,F,4807
Kimberly,F,4789
Amber,F,4723
Gabrielle,F,4668
Caroline,F,4656
Vanessa,F,4453
Trinity,F,4385
Danielle,F,4204
Erin,F,4144
Autumn,F,4103
Angelina,F,3979
Shelby,F,3961
Riley,F,3906
Lily,F,3834
Melissa,F,3767
Jacqueline,F,3752
Ava,F,3751
Angela,F,3713
Bailey,F,3661
Isabel,F,3650
Jade,F,3630
Leah,F,3602
Courtney,F,3580
Ella,F,3561
Maya,F,3544
Leslie,F,3522
Jocelyn,F,3521
Melanie,F,3484
Claire,F,3405
Lillian,F,3396
Christina,F,3387
Evelyn,F,3372
Marissa,F,3318
Audrey,F,3306
Catherine,F,3292
Katie,F,3225
Alexandria,F,3146
Laura,F,3144
Molly,F,3119
Kathryn,F,3106
Angel,F,3100
Amy,F,3095
Isabelle,F,3063
Sofia,F,3059
Diana,F,2905
Kelsey,F,2883
Kelly,F,2852
Alicia,F,2818
Lindsey,F,2815
Cassandra,F,2731
Cheyenne,F,2711
Alexia,F,2691
Margaret,F,2675
Cassidy,F,2634
Avery,F,2588
Ana,F,2535
Sabrina,F,2530
Kennedy,F,2512
Lydia,F,2502
Daisy,F,2456
Amelia,F,2441
Tiffany,F,2398
Erica,F,2304
Angelica,F,2273
Miranda,F,2271
Sophie,F,2245
Karen,F,2222
Summer,F,2213
Brooklyn,F,2210
Gracie,F,2155
Crystal,F,2143
Valerie,F,2105
Heather,F,2066
Hope,F,2053
Jamie,F,1969
Abby,F,1961
Naomi,F,1957
Bianca,F,1954
Brittany,F,1936
Juliana,F,1926
Veronica,F,1908
Natalia,F,1882
Cynthia,F,1832
Bethany,F,1792
Chelsea,F,1785
Monica,F,1778
Delaney,F,1765
Shannon,F,1757
Kristen,F,1715
Peyton,F,1702
Maggie,F,1697
Kate,F,1668
Hanna,F,1652
Kendall,F,1642
Aubrey,F,1641
Reagan,F,1624
Ellie,F,1619
Charlotte,F,1602
Carly,F,1590
Diamond,F,1579
Ruby,F,1579
Sadie,F,1562
Brenda,F,1550
Ariel,F,1548
Nadia,F,1499
Julie,F,1469
Addison,F,1455
Macy,F,1446
Kara,F,1402
