text,gender,freq
Mary,F,58187
Helen,F,30866
Dorothy,F,25154
Margaret,F,23054
Ruth,F,21878
Anna,F,15119
Elizabeth,F,14103
Frances,F,12787
Evelyn,F,11595
Marie,F,11363
Virginia,F,10952
Alice,F,10525
Florence,F,10105
Lillian,F,9546
Rose,F,9375
Irene,F,8323
Louise,F,8313
Catherine,F,8181
Edna,F,8144
Gladys,F,7857
Josephine,F,7606
Ethel,F,7379
Ruby,F,7237
Martha,F,7216
Hazel,F,7092
Grace,F,7044
Eleanor,F,7036
Edith,F,6761
Pauline,F,6334
Esther,F,6321
Doris,F,6292
Gertrude,F,6077
Annie,F,5936
Beatrice,F,5342
Clara,F,5285
Marjorie,F,5119
Emma,F,5044
Elsie,F,4967
Ann,F,4896
Julia,F,4831
Agnes,F,4795
Lois,F,4775
Jean,F,4603
Katherine,F,4488
Marion,F,4456
Sarah,F,4415
Anne,F,4333
Betty,F,4181
Ida,F,4125
Eva,F,4079
Pearl,F,3976
Myrtle,F,3865
Viola,F,3855
Kathryn,F,3778
Laura,F,3723
Mabel,F,3683
Stella,F,3657
Vera,F,3460
Jessie,F,3356
Sylvia,F,3284
Jane,F,3264
Alma,F,3248
Rita,F,3063
Willie,F,3041
Ella,F,2954
Genevieve,F,2928
Lena,F,2927
Vivian,F,2857
Lucy,F,2814
Charlotte,F,2757
Violet,F,2752
Barbara,F,2704
Marguerite,F,2687
Marian,F,2612
Blanche,F,2590
Ellen,F,2581
Mae,F,2486
Theresa,F,2309
June,F,2139
Sophie,F,2112
Emily,F,2091
Phyllis,F,2088
Nancy,F,1988
Carrie,F,1968
Kathleen,F,1940
Sara,F,1913
Hilda,F,1891
Geneva,F,1856
Georgia,F,1853
Harriet,F,1849
Ada,F,1817
Rosa,F,1793
Norma,F,1737
Cora,F,1683
Alberta,F,1675
Madeline,F,1670
Dora,F,1666
Olive,F,1654
Christine,F,1625
Audrey,F,1565
Naomi,F,1548
Olga,F,1532
Daisy,F,1518
Eileen,F,1493
Sadie,F,1458
Lola,F,1420
Caroline,F,1402
Miriam,F,1377
Flora,F,1368
Lorraine,F,1323
Nora,F,1293
Maria,F,1286
Dolores,F,1280
Susie,F,1270
Maggie,F,1269
Victoria,F,1266
Henrietta,F,1246
Wanda,F,1233
Elaine,F,1212
Rachel,F,1205
Janet,F,1173
Rebecca,F,1169
Roberta,F,1156
Shirley,F,1135
Sally,F,1121
Anita,F,1116
Amelia,F,1115
Carolyn,F,1096
Della,F,1086
Lydia,F,1086
Nina,F,1085
Rosie,F,975
May,F,974
Isabel,F,943
Isabelle,F,942
Bonnie,F,939
Katie,F,937
Dorothea,F,925
Veronica,F,914
Adele,F,897
Patricia,F,895
Regina,F,869
Celia,F,853
Jeanne,F,828
Angelina,F,826
Rosemary,F,820
Susan,F,817
Sue,F,812
Claire,F,809
Faye,F,790
Joan,F,784
Constance,F,728
Cecilia,F,723
Fay,F,701
Angela,F,698
Sophia,F,692
Nell,F,689
Teresa,F,686
Lila,F,684
Matilda,F,682
Annette,F,660
Lizzie,F,657
Jewel,F,652
Joyce,F,640
Amy,F,624
Carol,F,596
Iris,F,563
Leah,F,552
Hannah,F,546
Millie,F,521
Francis,F,503
Adelaide,F,502
Carmen,F,483
Donna,F,483
Billie,F,468
Lee,F,445
Allie,F,429
Natalie,F,429
Annabelle,F,427
Peggy,F,423
Gracie,F,414
Amanda,F,412
Belle,F,407
Helena,F,405
Myra,F,390
Claudia,F,387
Josie,F,379
Yvonne,F,379
Olivia,F,372
Augusta,F,369
Stephanie,F,361
Eliza,F,356
Callie,F,350
Lily,F,343
Odessa,F,343
Bertie,F,342
Christina,F,339
Kate,F,339
Frankie,F,338
Connie,F,336
Molly,F,325
Johanna,F,319
Beverly,F,311
Linda,F,290
Gretchen,F,288
Dolly,F,287
Janice,F,286
Lou,F,285
