text,gender,freq
Emily,F,25057
Madison,F,22164
Hannah,F,20716
Ashley,F,16527
Alexis,F,16402
Sarah,F,15899
Samantha,F,15864
Abigail,F,14807
Elizabeth,F,14786
Olivia,F,13977
Jessica,F,13922
Taylor,F,13693
Emma,F,13308
Lauren,F,12781
Grace,F,12088
Anna,F,10580
Megan,F,10299
Victoria,F,10180
Destiny,F,9749
Sydney,F,9638
Rachel,F,9539
Jasmine,F,8956
Jennifer,F,8922
Julia,F,8837
Isabella,F,8835
Morgan,F,8735
Chloe,F,8177
Natalie,F,8048
Hailey,F,8032
Haley,F,8010
Katherine,F,7879
Nicole,F,7817
Sophia,F,7161
Alexandra,F,7042
Amanda,F,6967
Mackenzie,F,6934
Maria,F,6840
Savannah,F,6737
Stephanie,F,6610
Allison,F,6211
Jenna,F,6142
Rebecca,F,5886
Jordan,F,5803
Andrea,F,5746
Mary,F,5732
Gabrielle,F,5607
Amber,F,5573
Faith,F,5410
Sierra,F,5237
Madeline,F,5223
Brooke,F,5212
Sara,F,5153
Michelle,F,5029
Erin,F,4957
Kimberly,F,4880
Caroline,F,4862
Danielle,F,4789
Vanessa,F,4672
Zoe,F,4644
Trinity,F,4480
Shelby,F,4369
Bailey,F,4340
Jacqueline,F,4299
Paige,F,4274
Autumn,F,4191
Courtney,F,4175
Melissa,F,4145
Mia,F,3918
Angela,F,3913
Marissa,F,3853
Christina,F,3741
Catherine,F,3730
Claire,F,3642
Leslie,F,3613
Laura,F,3556
Leah,F,3520
Isabel,F,3490
Molly,F,3414
Alexandria,F,3404
Angelina,F,3368
Kylie,F,3353
Kathryn,F,3329
Jade,F,3281
Kelsey,F,3267
Katie,F,3266
Diana,F,3196
Lily,F,3195
Angel,F,3080
Lindsey,F,3050
Riley,F,3044
Cassidy,F,3029
Maya,F,3010
Audrey,F,2950
Lillian,F,2949
Isabelle,F,2943
Amy,F,2936
Brittany,F,2929
Sabrina,F,2921
Melanie,F,2912
Margaret,F,2895
Cheyenne,F,2875
Cassandra,F,2834
Jocelyn,F,2827
Kelly,F,2814
Evelyn,F,2691
Tiffany,F,2690
Miranda,F,2683
Erica,F,2668
Alicia,F,2657
Ava,F,2539
Ana,F,2515
Angelica,F,2436
Crystal,F,2430
Kennedy,F,2406
Daisy,F,2371
Lydia,F,2356
Summer,F,2314
Alexia,F,2294
Sofia,F,2288
Heather,F,2274
Karen,F,2193
Hope,F,2180
Sophie,F,2172
Avery,F,2132
Chelsea,F,2118
Veronica,F,2087
Juliana,F,2076
Bianca,F,2071
Bethany,F,2030
Natalia,F,2007
Kristen,F,1991
Abby,F,1986
Valerie,F,1981
Diamond,F,1945
Jamie,F,1945
Cynthia,F,1920
Gracie,F,1911
Brooklyn,F,1906
Shannon,F,1906
Peyton,F,1885
Carly,F,1833
Naomi,F,1823
Maggie,F,1819
Monica,F,1793
Hanna,F,1757
Brenda,F,1735
Ella,F,1719
Ariel,F,1654
Amelia,F,1634
Kate,F,1625
Delaney,F,1582
Joanna,F,1555
Kendall,F,1524
Aubrey,F,1505
Lindsay,F,1502
Kendra,F,1496
Claudia,F,1495
Selena,F,1483
Sadie,F,1480
Kara,F,1475
Holly,F,1462
Reagan,F,1445
Nancy,F,1419
Genesis,F,1417
Julie,F,1414
Elena,F,1392
Charlotte,F,1379
Ruby,F,1365
Alison,F,1360
Raven,F,1355
Guadalupe,F,1342
Elise,F,1337
Kathleen,F,1337
Mallory,F,1336
Nadia,F,1331
Cameron,F,1319
Macy,F,1314
Nina,F,1305
April,F,1299
Serena,F,1296
Casey,F,1283
Katrina,F,1276
Asia,F,1268
Wendy,F,1254
Tatiana,F,1251
Christine,F,1246
Cindy,F,1232
Camille,F,1226
Patricia,F,1224
Sandra,F,1208
Carolina,F,1204
Carmen,F,1175
Cecilia,F,1164
Addison,F,1162
Mariana,F,1162
Eva,F,1159
Tara,F,1159
Bridget,F,1156
Josephine,F,1153
Tori,F,1132
Madeleine,F,1118
Josie,F,1101
Mercedes,F,1098
Celeste,F,1095
Elisabeth,F,1093
Kira,F,1093
Natasha,F,1080
Melody,F,1079
Miriam,F,1072
Heaven,F,1065
Esther,F,1057
Sidney,F,1053
Denise,F,1050
India,F,1049
Tessa,F,1046
Dominique,F,1043
Logan,F,1041
Lucy,F,1041
Rose,F,1029
Anastasia,F,1028
Anne,F,1023
Vivian,F,1020
Annie,F,979
Meredith,F,957
Clara,F,956
Layla,F,947
Dana,F,945
Dakota,F,943
Ruth,F,943
Rosa,F,935
Callie,F,919
Marina,F,913
Cristina,F,908
Lisa,F,908
Ellie,F,905
Tabitha,F,902
Whitney,F,899
Helen,F,884
Carolyn,F,869
Gillian,F,863
Annabelle,F,862
Linda,F,838
Ivy,F,836
Heidi,F,831
Teresa,F,830
Eleanor,F,826
Ashton,F,823
Harley,F,820
Jenny,F,810
Eliza,F,806
Lilly,F,782
Allie,F,777
Renee,F,754
Virginia,F,753
Phoebe,F,752
Gina,F,748
Martha,F,747
Regan,F,747
Georgia,F,742
Eden,F,739
Angie,F,733
Iris,F,733
Marie,F,724
Francesca,F,723
Gloria,F,714
Piper,F,705
Janet,F,696
Fiona,F,694
Lacey,F,694
Abbey,F,688
Aurora,F,684
Johanna,F,677
Carla,F,673
Jane,F,671
Sasha,F,662
Lexi,F,642
Noelle,F,639
Halle,F,638
Alice,F,631
Susan,F,631
Hunter,F,628
Justice,F,624
Tamara,F,623
Nora,F,621
Cassie,F,619
Jessie,F,611
Ellen,F,608
Cara,F,604
Cora,F,604
Skye,F,602
Theresa,F,601
Daphne,F,597
Kali,F,592
Sage,F,589
Sharon,F,587
Genevieve,F,582
Joy,F,580
Pamela,F,578
Charity,F,575
Irene,F,569
Tyler,F,569
Marilyn,F,552
Athena,F,551
Lucia,F,550
Paris,F,542
Sonia,F,542
Miracle,F,524
Alma,F,522
Sylvia,F,514
America,F,513
Lesley,F,509
Anya,F,508
Ann,F,506
Simone,F,506
Eve,F,500
Barbara,F,490
Deborah,F,490
Lexie,F,480
Aspen,F,468
Lena,F,468
Kenya,F,466
Ryan,F,465
Clare,F,460
Juliet,F,460
Regina,F,454
Judith,F,446
Toni,F,432
Carrie,F,429
Juliette,F,429
Edith,F,428
Frances,F,428
Celia,F,424
Marley,F,423
Stella,F,422
Paula,F,418
Jewel,F,417
Maia,F,417
Stacy,F,417
Tanya,F,417
Helena,F,416
Bella,F,413
Devin,F,410
Elaine,F,408
Emilia,F,407
Eileen,F,406
Skyla,F,406
Mara,F,405
Christian,F,400
Laurel,F,399
Micah,F,399
Rosemary,F,399
Tina,F,395
Lila,F,394
Tess,F,393
Haven,F,391
Ally,F,383
Sheila,F,382
Violet,F,381
Delilah,F,379
Willow,F,379
Montana,F,374
Joyce,F,369
Harmony,F,365
Hayden,F,365
Lea,F,363
Robin,F,359
Donna,F,355
Annette,F,352
Carson,F,352
Sienna,F,350
Stacey,F,344
Kathy,F,340
Candace,F,338
Nikki,F,337
Lara,F,336
Ingrid,F,328
Shea,F,327
Reilly,F,325
Sandy,F,322
Aria,F,321
Liberty,F,321
Dorothy,F,319
Hazel,F,319
Parker,F,316
Gretchen,F,313
Lia,F,313
Catalina,F,310
Quinn,F,306
Sheridan,F,305
Shirley,F,305
Melinda,F,304
Reese,F,303
Christy,F,301
Sally,F,299
Anita,F,297
Tracy,F,297
Jaime,F,296
Devon,F,294
Meadow,F,293
Presley,F,292
Carol,F,278
Janice,F,273
London,F,270
Rita,F,270
Magdalena,F,269
Hadley,F,266
Michele,F,265
Norma,F,265
Drew,F,264
Princess,F,263
Diane,F,260
Hillary,F,259
Bonnie,F,255
Brook,F,252
Baby,F,251
Ireland,F,250
Elsa,F,247
Chandler,F,240
Gabriel,F,238
Scarlett,F,237
Journey,F,235
Penelope,F,235
Jana,F,234
Lana,F,234
Mandy,F,234
Lori,F,233
Myra,F,233
Emerald,F,226
Mira,F,224
Sky,F,222
Alex,F,219
Beatrice,F,218
Katy,F,218
