text,gender,freq
John,M,51853
William,M,42422
James,M,37339
Robert,M,35220
Joseph,M,24762
George,M,24196
Charles,M,24143
Edward,M,17502
Frank,M,15769
Thomas,M,12611
Walter,M,12582
Harold,M,11194
Paul,M,11155
Richard,M,10914
Henry,M,10696
Raymond,M,9956
Arthur,M,9282
Albert,M,9157
Harry,M,8856
Donald,M,8729
Ralph,M,7392
Jack,M,6874
Louis,M,6771
Carl,M,6699
Clarence,M,6586
Howard,M,6410
Kenneth,M,6142
David,M,6100
Fred,M,5986
Francis,M,5801
Willie,M,5751
Earl,M,5632
Roy,M,5586
Stanley,M,5186
Joe,M,5143
Lawrence,M,5094
Ernest,M,5055
Anthony,M,5027
Eugene,M,4873
Herbert,M,4745
Leonard,M,4694
Samuel,M,4491
Alfred,M,4424
Michael,M,4289
Elmer,M,3812
Norman,M,3789
Leo,M,3779
Andrew,M,3752
Bernard,M,3711
Peter,M,3464
Frederick,M,3455
Russell,M,3436
Lloyd,M,3416
Daniel,M,3360
Edwin,M,3346
Chester,M,3338
Melvin,M,3155
Herman,M,2974
Clifford,M,2969
Leroy,M,2951
Lester,M,2854
Floyd,M,2820
Theodore,M,2809
Clyde,M,2719
Vincent,M,2636
Philip,M,2544
Charlie,M,2536
Marvin,M,2517
Gerald,M,2486
Lewis,M,2477
Vernon,M,2463
Sam,M,2455
Woodrow,M,2428
Ray,M,2427
Milton,M,2394
Benjamin,M,2386
Martin,M,2336
Victor,M,2207
Jesse,M,2200
Willard,M,2188
Alvin,M,2142
Leon,M,2102
Cecil,M,2101
Gordon,M,2019
Lee,M,2004
Glenn,M,1997
Oscar,M,1961
Edgar,M,1920
Stephen,M,1892
Harvey,M,1808
Arnold,M,1781
Warren,M,1743
Everett,M,1734
Sidney,M,1727
Wayne,M,1715
Alexander,M,1664
Claude,M,1625
Morris,M,1624
Allen,M,1592
Maurice,M,1554
Homer,M,1552
Virgil,M,1523
Max,M,1511
Gilbert,M,1510
Irving,M,1470
Leslie,M,1440
Marion,M,1416
Nicholas,M,1412
Hugh,M,1403
Steve,M,1385
Julius,M,1384
Jessie,M,1361
Hubert,M,1338
Luther,M,1304
Roland,M,1285
Eddie,M,1265
Roger,M,1249
Dale,M,1248
Curtis,M,1243
Glen,M,1235
Wallace,M,1215
Franklin,M,1194
Horace,M,1182
Mike,M,1181
Oliver,M,1175
Manuel,M,1158
Ben,M,1128
Jacob,M,1122
Tony,M,1111
Alex,M,1081
Jerome,M,1073
Edmund,M,1045
Wesley,M,1014
Emil,M,1004
Douglas,M,981
Tom,M,981
Willis,M,954
Rudolph,M,946
Archie,M,939
Wilson,M,921
Otis,M,912
Guy,M,904
Bill,M,891
Nathan,M,881
Matthew,M,862
Jerry,M,861
Ira,M,857
Angelo,M,856
Lyle,M,855
Patrick,M,836
Salvatore,M,834
Bruce,M,805
Otto,M,803
Jose,M,800
Clifton,M,793
Calvin,M,785
Marshall,M,777
Jim,M,774
Ronald,M,767
Clayton,M,759
Don,M,757
Ivan,M,756
Abraham,M,731
Phillip,M,722
Sylvester,M,715
Jimmie,M,712
Nick,M,705
Karl,M,673
Clinton,M,670
Forrest,M,663
August,M,661
Felix,M,660
Julian,M,652
Rufus,M,646
Jay,M,643
Nathaniel,M,640
Pete,M,639
Isaac,M,622
Adam,M,614
Nelson,M,605
Aaron,M,596
Dan,M,595
Dennis,M,582
Antonio,M,579
Ellis,M,574
Carroll,M,563
Dean,M,559
Lowell,M,551
Malcolm,M,544
Gene,M,542
Bert,M,533
Johnny,M,531
Grady,M,528
Mark,M,528
Perry,M,527
Keith,M,518
Percy,M,515
Dominic,M,505
Ross,M,503
Ted,M,498
Laurence,M,495
Owen,M,489
Byron,M,487
Mack,M,480
Erwin,M,479
Rex,M,471
Billy,M,469
Sherman,M,466
Wendell,M,466
Amos,M,462
Charley,M,457
Allan,M,451
Aubrey,M,437
Murray,M,436
Seymour,M,434
Harley,M,430
Reuben,M,430
Dewey,M,417
Gerard,M,413
Preston,M,413
Austin,M,409
Juan,M,407
Burton,M,398
Grant,M,398
Garland,M,396
Troy,M,394
Louie,M,392
Boyd,M,388
Carlton,M,388
Cornelius,M,387
Steven,M,385
Mitchell,M,380
Jasper,M,377
Solomon,M,376
Emanuel,M,362
Mario,M,359
Edmond,M,358
Simon,M,358
Neil,M,356
Freddie,M,354
Bob,M,352
Jess,M,352
Dwight,M,349
Clark,M,345
Lynn,M,345
Anton,M,343
Morton,M,343
Moses,M,339
Will,M,339
Monroe,M,334
Maynard,M,333
Bruno,M,328
Earle,M,328
Doyle,M,327
Dave,M,322
Larry,M,322
Elton,M,320
Harrison,M,320
Wade,M,317
Clair,M,314
Alan,M,310
Conrad,M,308
Joel,M,308
Cyril,M,307
Ed,M,304
Clement,M,303
Jake,M,299
Andy,M,298
Barney,M,298
Carlos,M,298
Sol,M,298
Gus,M,291
Jesus,M,289
Cleveland,M,287
Emery,M,287
Forest,M,286
Roosevelt,M,285
Marcus,M,283
Abe,M,280
Ned,M,280
Stuart,M,278
Neal,M,277
Adrian,M,273
Harlan,M,268
Junior,M,268
Armand,M,267
Stewart,M,266
Dallas,M,265
Randolph,M,265
Christopher,M,263
Tommy,M,262
Reginald,M,261
Timothy,M,261
Carmen,M,258
Merrill,M,257
Elijah,M,256
Roman,M,256
Lionel,M,255
Wiley,M,255
Irwin,M,254
Billie,M,246
Eli,M,246
Ward,M,242
Darrell,M,241
Ferdinand,M,236
Rodney,M,234
Booker,M,233
Miles,M,232
Pedro,M,231
Merlin,M,230
Milford,M,230
Emerson,M,229
Alfonso,M,228
Saul,M,228
Francisco,M,227
Truman,M,225
Benny,M,223
Basil,M,221
Dick,M,220
Noah,M,219
Frederic,M,218
Sterling,M,218
Meyer,M,214
Ramon,M,212
Winston,M,207
Buster,M,206
Jackson,M,206
Casimir,M,205
Silas,M,205
Travis,M,205
Spencer,M,204
Levi,M,203
Ambrose,M,199
Dudley,M,196
Vance,M,196
Milo,M,193
Lorenzo,M,192
Noel,M,192
Gabriel,M,190
Jean,M,187
Eric,M,186
Royal,M,186
Pat,M,185
Sanford,M,185
Hugo,M,183
Norris,M,183
Teddy,M,182
Jeff,M,180
Sydney,M,180
Morgan,M,179
Foster,M,177
Jimmy,M,177
Bud,M,176
Harris,M,175
Shirley,M,172
Freeman,M,171
Newton,M,170
Scott,M,170
Carmine,M,166
Lamar,M,163
Luke,M,163
Van,M,162
Evan,M,161
Major,M,159
Mary,M,159
Ulysses,M,159
Gail,M,158
Gregory,M,158
Randall,M,157
Orlando,M,156
Elias,M,154
Fletcher,M,154
Houston,M,154
Benedict,M,152
Elliott,M,152
Jefferson,M,152
Denver,M,150
Augustus,M,149
Christian,M,149
Nolan,M,149
Maxwell,M,147
Noble,M,147
Sheldon,M,147
Chris,M,145
Columbus,M,145
Israel,M,143
Fay,M,142
Justin,M,142
Ezra,M,140
Rosario,M,140
Riley,M,139
Cyrus,M,136
Palmer,M,135
Rene,M,135
Al,M,133
Darwin,M,133
Phil,M,133
Kelly,M,131
Royce,M,129
Anderson,M,128
Blaine,M,127
Lincoln,M,127
Reed,M,127
Carlo,M,125
Clay,M,125
Hal,M,125
Alfredo,M,124
Jules,M,124
Salvador,M,124
Gale,M,123
Joshua,M,122
Sebastian,M,122
Walton,M,120
Lucien,M,119
Rubin,M,119
Shelby,M,119
Taylor,M,119
Vaughn,M,119
Edison,M,118
Rupert,M,117
Raleigh,M,116
Augustine,M,115
Avery,M,115
Romeo,M,115
Davis,M,114
Luis,M,114
Mason,M,114
Matt,M,114
Dalton,M,113
Domingo,M,113
Dee,M,111
