text,gender,freq
Lisa,F,60269
Mary,F,34270
Karen,F,32872
Kimberly,F,28830
Susan,F,26328
Patricia,F,23554
Donna,F,19698
Linda,F,19334
Cynthia,F,19248
Angela,F,18749
Tammy,F,18008
Pamela,F,17471
Deborah,F,17083
Julie,F,16986
Sandra,F,16372
Elizabeth,F,16320
Michelle,F,16214
Laura,F,16213
Lori,F,15700
Jennifer,F,15208
Christine,F,15200
Sharon,F,15133
Brenda,F,15059
Teresa,F,14579
Barbara,F,14026
Dawn,F,13338
Denise,F,13034
Tina,F,12827
Kelly,F,12761
Cheryl,F,12553
Nancy,F,12255
Robin,F,11991
Kathleen,F,11778
Amy,F,11530
Tracy,F,11174
Melissa,F,10565
Wendy,F,10481
Diane,F,10363
Rebecca,F,10214
Carol,F,10098
Kim,F,10082
Stephanie,F,9763
Theresa,F,9683
Maria,F,9473
Jacqueline,F,9414
Michele,F,8664
Paula,F,7912
Sheila,F,7901
Jill,F,7821
Margaret,F,7792
Cindy,F,7777
Kathy,F,7762
Janet,F,7654
Catherine,F,7247
Carolyn,F,6969
Ann,F,6781
Laurie,F,6533
Connie,F,6153
Debbie,F,6090
Andrea,F,6082
Diana,F,5930
Suzanne,F,5913
Beth,F,5772
Valerie,F,5650
Renee,F,5497
Gina,F,5268
Annette,F,5259
Monica,F,5114
Janice,F,5030
Christina,F,4975
Leslie,F,4874
Carla,F,4781
Dana,F,4726
Anne,F,4724
Katherine,F,4706
Lynn,F,4667
Wanda,F,4653
Regina,F,4549
Stacey,F,4270
Judy,F,4241
Kathryn,F,4159
Cathy,F,4152
Joyce,F,4130
Bonnie,F,4128
Sarah,F,4057
Anita,F,4019
Jane,F,3928
Anna,F,3920
Penny,F,3898
Martha,F,3800
Melinda,F,3799
Beverly,F,3773
Judith,F,3582
Betty,F,3565
Tamara,F,3563
Heidi,F,3558
Marie,F,3486
Maureen,F,3482
Victoria,F,3477
Gloria,F,3441
Shirley,F,3368
Jean,F,3363
Holly,F,3358
Virginia,F,3294
Joan,F,3281
Ellen,F,3252
Ruth,F,3230
Stacy,F,3205
Joanne,F,3150
Melanie,F,3116
Peggy,F,3105
Julia,F,3101
Veronica,F,3075
Rita,F,3064
Allison,F,3044
Dorothy,F,2960
Sylvia,F,2958
Yvonne,F,2954
Rose,F,2865
Gail,F,2858
April,F,2812
Helen,F,2802
Jamie,F,2746
Becky,F,2589
Shannon,F,2569
Alice,F,2567
Crystal,F,2542
Shelley,F,2528
Elaine,F,2498
Heather,F,2498
Marilyn,F,2489
Carrie,F,2484
Charlotte,F,2472
Phyllis,F,2465
Jackie,F,2444
Eileen,F,2418
Alicia,F,2356
Toni,F,2326
Sally,F,2319
Frances,F,2261
Jeanne,F,2148
Carmen,F,2147
Roberta,F,2130
Lorraine,F,2059
Norma,F,2049
Belinda,F,2027
Tanya,F,2020
Terry,F,2020
Rachel,F,2013
Evelyn,F,2003
Joy,F,1974
Sara,F,1974
Samantha,F,1961
Natalie,F,1942
Jo,F,1851
Constance,F,1834
Caroline,F,1815
Sue,F,1775
Kristen,F,1726
Sandy,F,1705
Angie,F,1695
Melody,F,1664
Patty,F,1664
Audrey,F,1660
Amanda,F,1649
Vanessa,F,1633
Doris,F,1625
Cassandra,F,1562
Irene,F,1553
Marcia,F,1548
Bridget,F,1544
Jessica,F,1530
Erin,F,1463
Kelley,F,1462
Alison,F,1458
Shawn,F,1448
Rosa,F,1405
Leah,F,1387
Vicky,F,1365
Eva,F,1337
Patti,F,1311
Danielle,F,1305
Lauren,F,1303
Lee,F,1300
Emily,F,1288
Katrina,F,1286
Rosemary,F,1276
Vivian,F,1253
Sonia,F,1252
Pam,F,1218
Lois,F,1204
Tara,F,1168
Hope,F,1153
Marianne,F,1146
Christy,F,1128
Grace,F,1115
Ginger,F,1111
Jana,F,1094
Chris,F,1089
Lydia,F,1079
Molly,F,1063
Nina,F,1061
Mia,F,1053
June,F,1049
Kay,F,1020
Lillian,F,1015
Cara,F,987
Jenny,F,987
Ruby,F,985
Kris,F,978
Marjorie,F,974
Candace,F,970
Esther,F,965
Louise,F,944
Jan,F,937
Betsy,F,932
Kerry,F,921
Karin,F,917
Joanna,F,909
Gretchen,F,906
Nicole,F,898
Carole,F,897
Edith,F,890
Nora,F,881
Pauline,F,873
Mona,F,872
Lucy,F,870
Leigh,F,869
Josephine,F,864
Dolores,F,828
Claudia,F,819
Annie,F,818
Ana,F,813
Kara,F,797
Sabrina,F,790
Lana,F,781
Miriam,F,754
Lesley,F,744
Cecilia,F,733
Dora,F,724
Billie,F,723
Georgia,F,720
Edna,F,711
Candy,F,710
Faith,F,708
Celeste,F,660
Daphne,F,641
Beatrice,F,640
Emma,F,639
Myra,F,638
Rene,F,635
Megan,F,608
Eleanor,F,604
Marian,F,600
Susie,F,599
Naomi,F,580
Gladys,F,579
Clara,F,569
Marion,F,567
Tiffany,F,566
Erica,F,565
Alma,F,551
Darcy,F,544
Vera,F,534
Amber,F,526
Claire,F,526
Laurel,F,524
Paige,F,521
Lena,F,520
Ida,F,519
Stella,F,512
Sophia,F,508
Iris,F,507
Ingrid,F,498
Misty,F,490
Jayne,F,488
Gwen,F,482
Ella,F,478
Amelia,F,475
Dee,F,475
Jessie,F,474
Rosie,F,471
Christie,F,468
Madeline,F,464
Elisabeth,F,458
Elena,F,455
Katie,F,453
Kendra,F,453
Camille,F,450
Florence,F,450
Polly,F,446
Lea,F,442
Olivia,F,442
Ethel,F,440
Angelina,F,420
Guadalupe,F,415
Angel,F,402
Olga,F,393
Della,F,389
Bethany,F,387
Christi,F,379
Hilda,F,377
Johanna,F,375
Elise,F,374
Marina,F,374
Cora,F,372
Marguerite,F,361
Celia,F,357
Michael,F,355
Ursula,F,355
Marta,F,352
Liza,F,348
Meredith,F,345
Hazel,F,343
Faye,F,338
Daisy,F,336
Willie,F,335
Isabel,F,327
Cristina,F,326
Rae,F,314
Alexandra,F,305
James,F,303
Mari,F,303
Gay,F,302
Geneva,F,299
Robbie,F,296
Whitney,F,296
Jocelyn,F,292
Harriet,F,290
Chandra,F,285
Martina,F,282
Frankie,F,280
Lola,F,278
Elsa,F,274
Shelby,F,274
Selena,F,272
Ada,F,268
Penelope,F,264
Agnes,F,259
Helena,F,259
Pearl,F,259
Dale,F,258
Eve,F,255
Robert,F,255
Courtney,F,253
Elsie,F,253
John,F,252
Lucia,F,252
Viola,F,250
Hilary,F,248
Angelica,F,247
Genevieve,F,238
Liz,F,237
