text,gender,freq
Emily,F,25691
Emma,F,22706
Madison,F,20199
Hannah,F,17637
Olivia,F,16148
Abigail,F,15928
Alexis,F,14867
Ashley,F,14514
Elizabeth,F,14103
Samantha,F,13867
Isabella,F,13776
Sarah,F,13760
Grace,F,12777
Lauren,F,11050
Jessica,F,10449
Taylor,F,10308
Sophia,F,9684
Anna,F,9447
Victoria,F,9244
Natalie,F,9150
Chloe,F,9080
Sydney,F,8911
Hailey,F,8794
Jasmine,F,8063
Rachel,F,7981
Morgan,F,7927
Megan,F,7799
Jennifer,F,7565
Julia,F,7434
Haley,F,7196
Katherine,F,7125
Mia,F,7082
Destiny,F,6976
Alexandra,F,6544
Ava,F,6280
Nicole,F,6230
Savannah,F,6153
Maria,F,6089
Brooke,F,5970
Ella,F,5903
Mackenzie,F,5865
Allison,F,5850
Paige,F,5756
Jordan,F,5650
Stephanie,F,5602
Faith,F,5595
Kylie,F,5558
Jenna,F,5352
Amanda,F,5339
Trinity,F,5127
Zoe,F,5085
Mary,F,5017
Andrea,F,4978
Madeline,F,4974
Michelle,F,4868
Rebecca,F,4861
Kimberly,F,4825
Sara,F,4759
Gabrielle,F,4599
Caroline,F,4585
Lily,F,4434
Vanessa,F,4353
Angelina,F,4271
Riley,F,4242
Sierra,F,4240
Amber,F,4122
Autumn,F,4056
Lillian,F,4029
Audrey,F,3997
Erin,F,3925
Leah,F,3922
Danielle,F,3863
Isabel,F,3852
Maya,F,3849
Jocelyn,F,3717
Evelyn,F,3700
Avery,F,3687
Leslie,F,3639
Claire,F,3571
Melanie,F,3547
Shelby,F,3535
Marissa,F,3515
Melissa,F,3501
Sofia,F,3487
Bailey,F,3466
Molly,F,3403
Jacqueline,F,3399
Jade,F,3392
Courtney,F,3347
Angela,F,3319
Catherine,F,3231
Katie,F,3196
Diana,F,3149
Christina,F,3112
Isabelle,F,3110
Amelia,F,3093
Kathryn,F,2946
Brooklyn,F,2924
Angel,F,2888
Amy,F,2879
Kennedy,F,2774
Alexandria,F,2751
Laura,F,2742
Kelly,F,2735
Gracie,F,2723
Lydia,F,2631
Margaret,F,2624
Ana,F,2593
Kelsey,F,2569
Alicia,F,2541
Lindsey,F,2541
Alexia,F,2495
Cheyenne,F,2474
Daisy,F,2410
Sabrina,F,2396
Cassandra,F,2334
Karen,F,2331
Tiffany,F,2257
Natalia,F,2256
Cassidy,F,2235
Sophie,F,2231
Summer,F,2211
Angelica,F,2210
Kendall,F,2183
Juliana,F,2129
Miranda,F,2117
Erica,F,2091
Bianca,F,2054
Kate,F,2054
Naomi,F,2049
Abby,F,2048
Crystal,F,2018
Jamie,F,1924
Valerie,F,1911
Hope,F,1897
Delaney,F,1856
Chelsea,F,1838
Veronica,F,1836
Charlotte,F,1763
Carly,F,1762
Aubrey,F,1757
Ellie,F,1728
Maggie,F,1718
Sadie,F,1706
Ruby,F,1705
Addison,F,1704
Peyton,F,1700
Layla,F,1687
Cynthia,F,1662
Reagan,F,1657
Bethany,F,1618
Heather,F,1617
Monica,F,1613
