text,gender,freq
Mary,F,55069
Shirley,F,42358
Barbara,F,30696
Betty,F,28673
Patricia,F,22877
Dorothy,F,19404
Joan,F,18223
Margaret,F,14725
Nancy,F,14544
Helen,F,12781
Carol,F,11731
Joyce,F,11368
Doris,F,10606
Marilyn,F,10416
Ruth,F,9989
Virginia,F,9863
Elizabeth,F,9075
Jean,F,8851
Frances,F,8769
Beverly,F,7994
Lois,F,7990
Janet,F,7855
Donna,F,7791
Martha,F,7620
Alice,F,7442
Dolores,F,7374
Phyllis,F,7368
Carolyn,F,6968
Norma,F,6868
Ann,F,6707
Evelyn,F,6559
Gloria,F,6348
Marie,F,6294
Anna,F,6163
Peggy,F,5268
Rose,F,5231
Annie,F,4852
Ruby,F,4763
Catherine,F,4698
Jane,F,4645
Louise,F,4566
Joanne,F,4563
Marjorie,F,4482
Janice,F,4443
Eleanor,F,4166
Wanda,F,4104
Sandra,F,4089
Elaine,F,4079
Irene,F,3936
Judith,F,3873
June,F,3839
Sally,F,3709
Sylvia,F,3620
Sarah,F,3617
Bonnie,F,3611
Rita,F,3578
Audrey,F,3514
Charlotte,F,3469
Lillian,F,3422
Edna,F,3418
Lorraine,F,3403
Kathleen,F,3353
Jo,F,3295
Florence,F,3275
Josephine,F,3261
Roberta,F,3180
Gladys,F,3148
Jacqueline,F,3116
Pauline,F,3076
Clara,F,3067
Ethel,F,3006
Grace,F,2996
Anne,F,2894
Theresa,F,2864
Edith,F,2830
Marion,F,2813
Emma,F,2802
Hazel,F,2695
Carole,F,2680
Esther,F,2544
Ellen,F,2434
Sharon,F,2427
Rosemary,F,2395
Yvonne,F,2387
Willie,F,2371
Laura,F,2358
Julia,F,2342
Katherine,F,2338
Marian,F,2264
Billie,F,2247
Beatrice,F,2241
Eileen,F,2199
Diane,F,2196
Eva,F,2168
Kathryn,F,2127
Vivian,F,2125
Elsie,F,2074
Sue,F,2024
Maria,F,1992
Anita,F,1932
Ida,F,1923
Ella,F,1900
Georgia,F,1871
Vera,F,1813
Constance,F,1803
Susan,F,1801
Gail,F,1799
Sara,F,1774
Christine,F,1743
Alma,F,1678
Jeanne,F,1662
Kay,F,1648
Jessie,F,1619
Rosa,F,1598
Agnes,F,1588
Connie,F,1537
Lucy,F,1510
Annette,F,1475
Judy,F,1474
Naomi,F,1433
Gertrude,F,1425
Joy,F,1349
Marcia,F,1338
Viola,F,1327
Pat,F,1326
Sheila,F,1326
Myrtle,F,1313
Suzanne,F,1309
Geneva,F,1307
Harriet,F,1294
Carrie,F,1277
Violet,F,1273
Mae,F,1267
Faye,F,1257
Maureen,F,1230
Rebecca,F,1208
Rachel,F,1199
Linda,F,1196
Rosie,F,1189
Pearl,F,1188
Dora,F,1169
