text,gender,freq
Mary,F,14275
Helen,F,6129
Anna,F,5098
Margaret,F,5046
Ruth,F,4518
Elizabeth,F,3723
Marie,F,3469
Florence,F,3468
Ethel,F,3257
Dorothy,F,3078
Alice,F,2996
Lillian,F,2972
Gladys,F,2674
Edna,F,2667
Grace,F,2615
Annie,F,2551
Rose,F,2478
Frances,F,2365
Clara,F,2342
Emma,F,2308
Gertrude,F,2253
Mabel,F,2163
Hazel,F,2139
Pearl,F,2046
Irene,F,2001
Martha,F,1980
Myrtle,F,1980
Louise,F,1935
Catherine,F,1916
Edith,F,1901
Esther,F,1883
Eva,F,1783
Ida,F,1774
Elsie,F,1720
Agnes,F,1616
Josephine,F,1587
Sarah,F,1553
Ruby,F,1538
Laura,F,1504
Viola,F,1495
Julia,F,1447
Beatrice,F,1439
Ella,F,1419
Carrie,F,1252
Alma,F,1244
Evelyn,F,1211
Jessie,F,1202
Lena,F,1200
Mae,F,1192
Blanche,F,1174
Marion,F,1042
Pauline,F,1042
Virginia,F,1032
Stella,F,1016
Katherine,F,1015
Willie,F,1014
Lucy,F,990
Cora,F,986
Rosa,F,911
Vera,F,899
Ada,F,843
Eleanor,F,840
Maggie,F,780
Dora,F,778
Daisy,F,776
Ann,F,774
Ellen,F,773
Kathryn,F,729
Nora,F,724
Hilda,F,698
Sadie,F,683
Susie,F,680
Marguerite,F,667
Lois,F,664
Violet,F,636
Georgia,F,632
Doris,F,629
Della,F,611
Olive,F,597
Betty,F,596
Anne,F,581
Emily,F,558
Theresa,F,553
Lola,F,547
May,F,541
Flora,F,536
Nancy,F,527
Katie,F,512
Marjorie,F,511
Charlotte,F,504
Lydia,F,502
Alberta,F,483
Sylvia,F,464
Jean,F,462
Lizzie,F,458
Henrietta,F,433
Vivian,F,432
Genevieve,F,427
Rosie,F,423
Harriet,F,416
Madeline,F,400
Caroline,F,389
Rachel,F,383
Jane,F,381
Maria,F,379
Christine,F,363
Marian,F,355
Naomi,F,355
Kathleen,F,352
Amelia,F,347
Barbara,F,346
Nina,F,345
Rebecca,F,334
Sara,F,333
Victoria,F,330
Norma,F,311
Sophie,F,311
Geneva,F,308
Susan,F,305
Sally,F,288
Olga,F,281
Celia,F,278
Audrey,F,276
Isabel,F,257
Hannah,F,250
Allie,F,247
Amanda,F,247
Eliza,F,247
Matilda,F,245
Amy,F,242
Cecilia,F,218
Miriam,F,218
Isabelle,F,213
Regina,F,213
Sophia,F,213
Josie,F,210
Lila,F,206
Nell,F,206
Augusta,F,205
Roberta,F,205
Anita,F,202
Kate,F,202
Belle,F,200
Bonnie,F,200
Callie,F,199
Jewel,F,197
Fay,F,190
Faye,F,190
Millie,F,189
Bertie,F,188
Maud,F,176
Leah,F,175
Veronica,F,175
Rita,F,174
Teresa,F,174
Adele,F,164
Claire,F,164
Carolyn,F,157
Gracie,F,151
Phyllis,F,150
Angelina,F,149
Sue,F,146
Adelaide,F,144
Constance,F,144
June,F,143
Dorothea,F,136
Wanda,F,134
Lou,F,133
Angela,F,132
Olivia,F,130
Myra,F,128
Lorraine,F,125
Lilly,F,123
Lulu,F,122
Janet,F,119
Dolores,F,114
Lee,F,110
Francis,F,109
Yvonne,F,109
Helena,F,108
Cecil,F,103
Shirley,F,102
Eileen,F,101
Annette,F,98
Claudia,F,98
Isabella,F,96
Louisa,F,96
Lily,F,95
Peggy,F,93
Dolly,F,92
Johanna,F,91
Carmen,F,90
Christina,F,90
Linda,F,90
Odessa,F,88
Elsa,F,87
Jeanne,F,87
Mina,F,86
Alpha,F,85
Billie,F,83
Jimmie,F,83
Frankie,F,81
Era,F,79
Fanny,F,79
Patricia,F,79
Connie,F,78
Donna,F,78
Rae,F,76
Molly,F,75
Iona,F,73
Joyce,F,73
Polly,F,73
Eddie,F,69
Phoebe,F,68
Carol,F,67
Ivy,F,66
Leone,F,66
Cynthia,F,65
Iris,F,65
Agatha,F,64
Angie,F,64
Joan,F,63
Annabelle,F,60
Elisabeth,F,60
Mona,F,59
Robbie,F,59
Cassie,F,58
Clare,F,57
Dixie,F,57
Paula,F,57
Chloe,F,56
Ava,F,55
Georgie,F,55
Elaine,F,53
Elise,F,53
Natalie,F,53
Clyde,F,52
Madeleine,F,52
Mandy,F,52
Queen,F,52
Bell,F,48
Ellie,F,48
Rosemary,F,48
Una,F,48
Hope,F,47
Ursula,F,46
Joanna,F,45
Nan,F,45
Bella,F,44
Florida,F,44
Tina,F,44
Camille,F,42
Emilia,F,41
John,F,41
Magdalena,F,40
Gretchen,F,39
Julie,F,39
Easter,F,38
Marcia,F,38
Charlie,F,37
Kay,F,37
Celeste,F,36
Monica,F,36
Janice,F,35
Melissa,F,35
Savannah,F,35
William,F,35
Ira,F,34
Ray,F,34
Eve,F,33
Judith,F,33
Mercedes,F,33
Stephanie,F,33
Beth,F,32
Carolina,F,32
Charity,F,32
Crystal,F,32
Faith,F,32
Gene,F,32
Gail,F,31
Guadalupe,F,31
Anastasia,F,30
Joy,F,30
Viva,F,30
Jenny,F,29
Jo,F,29
Kitty,F,29
Marvel,F,29
Theo,F,29
Aurora,F,28
James,F,28
Luna,F,28
Missouri,F,28
Arizona,F,27
George,F,27
Diana,F,26
Golden,F,26
Petra,F,26
Roma,F,26
Gloria,F,25
Joe,F,25
Lucia,F,25
