text,gender,freq
Mary,F,24390
Helen,F,11801
Margaret,F,9279
Dorothy,F,8869
Ruth,F,8003
Anna,F,6753
Elizabeth,F,6298
Marie,F,5017
Frances,F,4967
Alice,F,4813
Florence,F,4424
Lillian,F,4367
Rose,F,4151
Ethel,F,4141
Evelyn,F,4075
Edna,F,3957
Gladys,F,3933
Louise,F,3725
Catherine,F,3565
Irene,F,3502
Ruby,F,3372
Grace,F,3304
Annie,F,3298
Hazel,F,3290
Virginia,F,3263
Martha,F,3019
Josephine,F,3011
Gertrude,F,2895
Edith,F,2825
Clara,F,2691
Esther,F,2676
Emma,F,2616
Beatrice,F,2522
Pauline,F,2345
Agnes,F,2315
Elsie,F,2224
Sarah,F,2201
Mabel,F,2171
Julia,F,2158
Ida,F,2119
Eva,F,2109
Viola,F,2083
Pearl,F,2075
Eleanor,F,2035
Myrtle,F,2033
Ann,F,1882
Katherine,F,1858
Doris,F,1812
Laura,F,1790
Marion,F,1744
Marjorie,F,1722
Willie,F,1637
Alma,F,1611
Ella,F,1604
Anne,F,1598
Jessie,F,1550
Vera,F,1510
Lois,F,1508
Betty,F,1456
Lena,F,1449
Mae,F,1449
Stella,F,1422
Kathryn,F,1397
Jean,F,1381
Blanche,F,1361
Lucy,F,1309
Carrie,F,1281
Vivian,F,1211
Sylvia,F,1184
Violet,F,1183
Ellen,F,1162
Marguerite,F,1113
Cora,F,1022
Rosa,F,1022
Genevieve,F,989
Charlotte,F,960
Georgia,F,957
Ada,F,939
Jane,F,937
Theresa,F,919
Hilda,F,916
Emily,F,909
Dora,F,888
Marian,F,884
Daisy,F,833
Nancy,F,827
Maggie,F,822
Susie,F,822
Sadie,F,806
Alberta,F,801
Harriet,F,792
Nora,F,779
Flora,F,749
Barbara,F,737
Lola,F,712
Olive,F,699
Geneva,F,688
Sara,F,687
Christine,F,686
Sophie,F,671
Kathleen,F,663
Maria,F,646
Della,F,645
Rosie,F,643
Madeline,F,628
Katie,F,595
Naomi,F,585
Lydia,F,568
Henrietta,F,558
Caroline,F,550
Rebecca,F,546
May,F,541
Rachel,F,537
Sally,F,535
Norma,F,531
Audrey,F,527
Phyllis,F,527
Victoria,F,503
Olga,F,489
Miriam,F,487
Nina,F,466
Susan,F,459
Isabel,F,447
Lizzie,F,441
Roberta,F,441
Amelia,F,430
Celia,F,410
Rita,F,403
Bonnie,F,389
Dorothea,F,389
Faye,F,388
Carolyn,F,387
Janet,F,386
Anita,F,381
Wanda,F,380
Isabelle,F,377
Lorraine,F,365
Dolores,F,363
Shirley,F,362
Angelina,F,359
Veronica,F,353
Regina,F,343
Cecilia,F,342
Fay,F,339
Eileen,F,336
Claire,F,333
Sue,F,330
Jewel,F,327
Patricia,F,325
Nell,F,322
Matilda,F,321
Lila,F,302
Adele,F,298
Constance,F,298
Amy,F,296
Angela,F,292
Teresa,F,281
Amanda,F,280
Hannah,F,279
June,F,278
Sophia,F,272
Jeanne,F,266
Eliza,F,258
Lee,F,258
Allie,F,253
Francis,F,234
Joan,F,233
Annette,F,227
Adelaide,F,223
Callie,F,223
Kate,F,216
Millie,F,216
Belle,F,211
Leah,F,202
Carmen,F,199
Elaine,F,199
Gracie,F,197
Josie,F,193
Augusta,F,192
Peggy,F,192
Olivia,F,191
Natalie,F,190
Odessa,F,187
Myra,F,186
Carol,F,181
Claudia,F,178
Helena,F,175
Bertie,F,174
Iris,F,173
Frankie,F,170
Billie,F,169
Annabelle,F,164
Rosemary,F,160
Lilly,F,154
Lou,F,153
Connie,F,151
Donna,F,149
Christina,F,148
Dolly,F,138
Joyce,F,136
Maud,F,135
Yvonne,F,132
Lily,F,130
Linda,F,130
Isabella,F,129
Molly,F,129
Gloria,F,126
Jimmie,F,123
Johanna,F,121
Eddie,F,120
Stephanie,F,118
Janice,F,117
Cecil,F,116
Kay,F,111
Leone,F,111
Alpha,F,110
Iona,F,110
Georgie,F,108
Cynthia,F,105
Mona,F,105
Paula,F,105
Rae,F,105
Elsa,F,103
Fanny,F,100
Queen,F,100
Elisabeth,F,96
Louisa,F,96
Judith,F,95
Cassie,F,94
Dixie,F,92
Mercedes,F,92
Mina,F,91
Polly,F,91
Ivy,F,87
Phoebe,F,87
Ava,F,86
Robbie,F,85
Clare,F,84
Elena,F,84
Agatha,F,83
Angie,F,83
Monica,F,83
Bella,F,82
Lulu,F,82
Gretchen,F,80
Era,F,78
Elise,F,77
Madeleine,F,76
Camille,F,73
