text,gender,freq
Mary,F,61756
Linda,F,48075
Deborah,F,47837
Susan,F,46571
Patricia,F,43342
Karen,F,40047
Cynthia,F,32344
Barbara,F,32298
Donna,F,29856
Nancy,F,28784
Pamela,F,26927
Sharon,F,26886
Sandra,F,24294
Diane,F,22510
Carol,F,21405
Kathleen,F,21370
Cheryl,F,21276
Brenda,F,19343
Kathy,F,17175
Janet,F,16764
Elizabeth,F,16345
Denise,F,14507
Teresa,F,14463
Margaret,F,13918
Janice,F,13016
Rebecca,F,12172
Catherine,F,12062
Robin,F,11616
Joyce,F,11092
Lisa,F,11014
Theresa,F,10845
Carolyn,F,10641
Laura,F,10571
Judy,F,10199
Cathy,F,10137
Cindy,F,9984
Kim,F,9893
Debbie,F,9863
Beverly,F,9453
Shirley,F,9429
Christine,F,9377
Connie,F,9364
Betty,F,9220
Judith,F,9111
Ann,F,8987
Paula,F,8924
Julie,F,8573
Gail,F,8438
Jane,F,8246
Bonnie,F,8137
Joan,F,8080
Gloria,F,7924
Sheila,F,7867
Diana,F,7852
Lynn,F,7734
Martha,F,7711
Kathryn,F,7590
Wanda,F,7552
Peggy,F,7493
Rose,F,7338
Jean,F,7177
Lori,F,7146
Katherine,F,7082
Jo,F,6956
Marilyn,F,6927
Dorothy,F,6853
Maria,F,6732
Kimberly,F,6731
Virginia,F,6389
Laurie,F,6203
Ruth,F,6076
Jacqueline,F,6068
Rita,F,6052
Valerie,F,5915
Phyllis,F,5649
Anita,F,5501
Ellen,F,5434
Victoria,F,5386
Anne,F,5352
Michelle,F,5330
Tina,F,5327
Elaine,F,5314
Helen,F,5277
Terry,F,5273
Dawn,F,5126
Angela,F,5031
Suzanne,F,5024
Wendy,F,4860
Marie,F,4799
Jennifer,F,4709
Alice,F,4681
Joanne,F,4671
Michele,F,4616
Jill,F,4577
Maureen,F,4504
Anna,F,4387
Leslie,F,4385
Sally,F,4344
Renee,F,4333
Frances,F,4323
Sylvia,F,4145
Doris,F,4092
Marcia,F,4066
Stephanie,F,3914
Jeanne,F,3910
Sarah,F,3871
Roberta,F,3868
Beth,F,3800
Annette,F,3755
Sue,F,3755
Evelyn,F,3747
Yvonne,F,3586
Amy,F,3548
Eileen,F,3449
Lorraine,F,3426
Regina,F,3425
Andrea,F,3394
Julia,F,3319
Carla,F,3316
Charlotte,F,3271
Lois,F,3221
Jan,F,3200
Norma,F,3049
Joy,F,2822
Constance,F,2820
Melinda,F,2715
Melanie,F,2694
Becky,F,2688
Vanessa,F,2620
Vicky,F,2612
Vivian,F,2560
Audrey,F,2545
Melissa,F,2527
Toni,F,2507
Patti,F,2422
Kay,F,2395
Melody,F,2388
Penny,F,2345
Irene,F,2342
Holly,F,2325
Louise,F,2240
Carmen,F,2204
Belinda,F,2189
Rosa,F,2174
Monica,F,2159
Annie,F,2114
Christina,F,2113
Dana,F,2074
Rosemary,F,2063
Sara,F,2004
Ruby,F,1991
Jackie,F,1985
Gina,F,1959
June,F,1952
Lee,F,1936
Eva,F,1927
Claudia,F,1916
Marjorie,F,1881
Grace,F,1836
Veronica,F,1818
Shelley,F,1680
Rachel,F,1670
Dolores,F,1659
Lillian,F,1629
Marianne,F,1616
Edna,F,1550
Lydia,F,1547
Carrie,F,1530
Esther,F,1512
Josephine,F,1486
Edith,F,1477
Jayne,F,1469
Patty,F,1446
Carole,F,1418
Candace,F,1403
Tracy,F,1387
Pauline,F,1369
Lucy,F,1362
Heidi,F,1352
Emma,F,1341
Nina,F,1326
Georgia,F,1304
Emily,F,1283
Marian,F,1249
April,F,1212
Mona,F,1187
Laurel,F,1182
Gladys,F,1173
Nora,F,1170
Vera,F,1151
Clara,F,1147
Billie,F,1126
Sandy,F,1126
Marion,F,1104
Gale,F,1078
Ethel,F,1077
Betsy,F,1065
Lou,F,1064
