text,gender,freq
Mary,F,59283
Linda,F,41462
Barbara,F,38276
Patricia,F,35839
Carol,F,30387
Sandra,F,24701
Nancy,F,21456
Sharon,F,20834
Judith,F,20189
Susan,F,19222
Betty,F,18389
Carolyn,F,17244
Judy,F,17002
Shirley,F,16149
Margaret,F,15683
Karen,F,15678
Donna,F,15397
Joyce,F,13951
Kathleen,F,13801
Dorothy,F,12326
Janet,F,12326
Diane,F,12224
Gloria,F,11036
Janice,F,10783
Joan,F,10395
Elizabeth,F,10338
Marilyn,F,9534
Virginia,F,9241
Brenda,F,9205
Martha,F,8749
Helen,F,8301
Cheryl,F,8150
Ruth,F,8044
Frances,F,7940
Bonnie,F,7745
Jane,F,7639
Beverly,F,7619
Jean,F,7427
Ann,F,7037
Phyllis,F,6530
Alice,F,6358
Pamela,F,6169
Diana,F,6047
Elaine,F,5888
Peggy,F,5839
Doris,F,5819
Connie,F,5338
Lois,F,5147
Marie,F,5082
Catherine,F,5030
Carole,F,4843
Gail,F,4831
Joanne,F,4617
Rose,F,4557
Charlotte,F,4529
Evelyn,F,4376
Wanda,F,4294
Rita,F,4283
Jo,F,4223
Ellen,F,4188
Christine,F,4078
Jacqueline,F,3988
Sally,F,3981
Kathryn,F,3972
Sue,F,3914
Paula,F,3796
Suzanne,F,3769
Annie,F,3739
Eileen,F,3636
Anna,F,3607
Norma,F,3602
Roberta,F,3601
Sarah,F,3592
Laura,F,3589
Louise,F,3514
Rosemary,F,3501
Anne,F,3408
Katherine,F,3392
Sylvia,F,3375
Rebecca,F,3331
Maria,F,3311
Lorraine,F,3207
Marcia,F,3206
Sheila,F,3179
Cynthia,F,3126
Kay,F,3059
Marjorie,F,2929
Ruby,F,2906
Theresa,F,2896
Irene,F,2883
Jeanne,F,2860
Anita,F,2766
Kathy,F,2753
Lynn,F,2729
Dolores,F,2704
Maureen,F,2672
Victoria,F,2670
Constance,F,2600
Julia,F,2327
Georgia,F,2318
Vivian,F,2168
Edna,F,2152
Josephine,F,2145
June,F,2070
Emma,F,2052
Lillian,F,2018
Pauline,F,1977
Andrea,F,1934
Claudia,F,1911
Eleanor,F,1876
Edith,F,1841
Yvonne,F,1822
Ethel,F,1817
Sara,F,1803
Clara,F,1799
Willie,F,1777
Grace,F,1746
Florence,F,1730
Gladys,F,1708
Leslie,F,1704
Audrey,F,1644
Marion,F,1602
Eva,F,1595
Rosa,F,1577
Annette,F,1574
Billie,F,1556
Pat,F,1520
Julie,F,1511
Ella,F,1472
Esther,F,1466
Deborah,F,1463
Marian,F,1447
Hazel,F,1438
Joy,F,1391
Faye,F,1376
Beatrice,F,1359
Teresa,F,1339
Jackie,F,1260
Ida,F,1232
Rachel,F,1208
Harriet,F,1175
Jill,F,1158
Lucy,F,1145
Vera,F,1143
Marianne,F,1139
Emily,F,1134
Penny,F,1131
Jessie,F,1107
Rosie,F,1096
Alma,F,1080
Valerie,F,1079
Patty,F,1059
Angela,F,1058
Veronica,F,1034
Caroline,F,1015
Stella,F,993
Carrie,F,985
Jennifer,F,985
Regina,F,984
Elsie,F,977
Terry,F,950
Michele,F,948
Toni,F,948
Lana,F,946
Claire,F,916
Geneva,F,912
Susie,F,891
Dixie,F,883
Dora,F,882
Nina,F,882
Carmen,F,872
Stephanie,F,871
Sandy,F,865
Jan,F,864
Carla,F,862
Lydia,F,855
Mae,F,854
Nora,F,834
Agnes,F,824
Cathy,F,824
Beth,F,806
Naomi,F,797
Madeline,F,782
Christina,F,775
Viola,F,765
Alberta,F,763
Cora,F,750
Dawn,F,745
Myra,F,737
Lena,F,724
Marguerite,F,692
Lee,F,689
Lola,F,689
Hilda,F,680
Miriam,F,671
Gertrude,F,664
Becky,F,657
Cecilia,F,657
Pearl,F,654
Betsy,F,651
Dana,F,645
Iris,F,645
Daisy,F,636
Candace,F,632
Denise,F,632
Myrtle,F,621
Olivia,F,621
Robin,F,621
Renee,F,608
Laurie,F,592
Violet,F,588
Katie,F,576
Wendy,F,575
Vicky,F,545
Henrietta,F,540
Guadalupe,F,535
Della,F,532
Flora,F,530
Laurel,F,530
Ada,F,527
Frankie,F,509
Penelope,F,509
Michelle,F,499
Gretchen,F,493
Dale,F,487
Amelia,F,475
Alicia,F,460
Gale,F,447
Genevieve,F,443
Kaye,F,442
Maggie,F,441
Amy,F,440
Tina,F,440
Joanna,F,426
Faith,F,424
Jerry,F,414
Jayne,F,405
Monica,F,400
Sadie,F,400
Lou,F,399
Polly,F,398
Gay,F,395
Jimmie,F,390
Holly,F,382
Patti,F,381
Lauren,F,380
Gracie,F,378
Celia,F,377
Camille,F,373
Lila,F,368
Mona,F,366
Gwen,F,365
Natalie,F,365
Blanche,F,364
Ginger,F,362
Jewel,F,358
Melinda,F,355
Pam,F,349
Mabel,F,344
Fay,F,335
Josie,F,335
Melanie,F,335
Molly,F,333
Shelby,F,333
Cindy,F,332
Adele,F,330
Olga,F,312
Meredith,F,309
Melody,F,307
Jenny,F,302
Leah,F,285
Amanda,F,280
Isabel,F,275
Robbie,F,266
Lizzie,F,263
Dee,F,255
Rae,F,252
Lisa,F,250
Dorothea,F,249
James,F,247
Francis,F,244
Freddie,F,244
April,F,242
Eddie,F,242
Cassandra,F,238
Sonia,F,233
Jamie,F,226
Johanna,F,225
Dolly,F,221
Millie,F,220
Cherry,F,219
Clare,F,217
Elena,F,216
Hope,F,215
Angie,F,214
Merry,F,214
Aurora,F,213
Kitty,F,210
Angelina,F,209
May,F,204
Ronnie,F,204
Candy,F,198
Gerry,F,198
Robert,F,198
John,F,197
Queen,F,195
Tamara,F,194
Joe,F,193
Tanya,F,187
Melissa,F,186
Nell,F,184
Ingrid,F,180
Helena,F,178
Heather,F,175
Karin,F,175
Nan,F,175
Celeste,F,171
Shelley,F,171
Lucia,F,168
Carroll,F,163
Eliza,F,160
Odessa,F,159
Michael,F,158
Madeleine,F,157
Mercedes,F,156
Hannah,F,153
Elisabeth,F,148
Debbie,F,142
Lily,F,142
William,F,142
Jana,F,140
Lilly,F,140
Callie,F,137
Nikki,F,137
Olive,F,134
Toby,F,133
Jessica,F,132
Madonna,F,132
Sydney,F,132
Isabelle,F,131
Bobby,F,129
Chris,F,129
Lesley,F,129
George,F,128
Elsa,F,126
Charles,F,125
Kerry,F,124
Alexis,F,122
Eve,F,122
Ana,F,121
Alison,F,120
Shannon,F,119
Crystal,F,117
Alexandra,F,116
Mickey,F,116
Carolina,F,114
Elise,F,113
Marta,F,113
Louisa,F,112
Charlie,F,111
Georgie,F,111
Belinda,F,108
Gene,F,106
Libby,F,106
Richard,F,106
Annabelle,F,105
Daphne,F,104
Sophia,F,103
Marina,F,101
Phoebe,F,101
Sophie,F,100
Thomas,F,100
Noel,F,98
Christie,F,95
Lea,F,95
Bridget,F,93
Danielle,F,93
Petra,F,93
Martina,F,91
Tracy,F,91
Bertie,F,90
Mari,F,90
Gina,F,89
Sidney,F,89
Roma,F,88
David,F,87
Matilda,F,85
Heidi,F,83
Juliette,F,83
Christy,F,82
Ava,F,80
Iona,F,80
Ursula,F,78
Kim,F,77
Kate,F,76
Daryl,F,74
Leigh,F,74
Marty,F,74
Jocelyn,F,72
Allie,F,70
Agatha,F,68
Ira,F,68
Rene,F,68
Adelaide,F,67
Erica,F,66
Mimi,F,66
Amber,F,65
Isabella,F,64
Juliet,F,64
Larry,F,64
Billy,F,63
Ivy,F,61
