text,gender,freq
John,M,9342
William,M,7528
James,M,7012
George,M,4584
Robert,M,4219
Joseph,M,4162
Charles,M,3929
Frank,M,3146
Edward,M,2707
Thomas,M,2301
Henry,M,2283
Walter,M,2192
Willie,M,1964
Harry,M,1934
Albert,M,1642
Arthur,M,1601
Harold,M,1542
Paul,M,1478
Clarence,M,1428
Fred,M,1381
Raymond,M,1381
Louis,M,1317
Richard,M,1244
Joe,M,1209
Ralph,M,1138
Roy,M,1097
Jack,M,1086
Howard,M,1078
Carl,M,1074
David,M,1016
Ernest,M,1000
Earl,M,999
Samuel,M,960
Francis,M,853
Lawrence,M,815
Herbert,M,759
Charlie,M,740
Alfred,M,739
Andrew,M,722
Kenneth,M,692
Anthony,M,690
Elmer,M,689
Eugene,M,689
Michael,M,688
Donald,M,664
Sam,M,644
Theodore,M,643
Leonard,M,614
Leo,M,584
Herman,M,562
Lee,M,553
Stanley,M,547
Peter,M,542
Daniel,M,530
Floyd,M,529
Leroy,M,523
Russell,M,523
Clifford,M,515
Clyde,M,511
Lester,M,509
Lewis,M,489
Jesse,M,482
Benjamin,M,480
Edwin,M,477
Oscar,M,476
Chester,M,461
Ray,M,446
Frederick,M,438
Claude,M,428
Bernard,M,414
Eddie,M,413
Cecil,M,397
Lloyd,M,394
Norman,M,374
Melvin,M,366
Edgar,M,360
Jessie,M,355
Ben,M,353
Milton,M,346
Homer,M,340
Tom,M,340
Harvey,M,339
Martin,M,331
Leon,M,327
Philip,M,319
Marvin,M,311
Victor,M,308
Alvin,M,307
Everett,M,294
Luther,M,292
Allen,M,287
Vernon,M,285
Stephen,M,280
Leslie,M,279
Will,M,274
Gerald,M,270
Morris,M,269
Julius,M,263
Virgil,M,258
Sidney,M,253
Vincent,M,250
Glenn,M,247
Alexander,M,246
Otis,M,243
Maurice,M,241
Horace,M,235
Jacob,M,235
Marion,M,233
Willard,M,229
Nicholas,M,226
Irving,M,225
Archie,M,223
Gilbert,M,223
Jim,M,220
Manuel,M,220
Max,M,218
Patrick,M,216
Hugh,M,215
Oliver,M,207
Curtis,M,203
Hubert,M,203
Arnold,M,202
Guy,M,200
Alex,M,199
Jerry,M,198
Gordon,M,196
Ira,M,196
Roosevelt,M,194
Warren,M,194
Jose,M,192
Wallace,M,190
Wesley,M,185
Mack,M,183
Nathan,M,178
Wayne,M,178
Otto,M,177
Rudolph,M,173
Sylvester,M,166
Bill,M,164
Isaac,M,162
Willis,M,161
Jimmie,M,160
Marshall,M,160
Glen,M,158
Roland,M,156
Rufus,M,156
Charley,M,155
Dan,M,152
Ed,M,152
Matthew,M,152
Percy,M,151
Abraham,M,150
Nathaniel,M,150
Steve,M,149
Clifton,M,143
Tony,M,142
Edmund,M,141
Emil,M,141
Clinton,M,140
Mike,M,139
August,M,138
Calvin,M,135
Clayton,M,134
Franklin,M,133
Perry,M,133
Pete,M,131
Phillip,M,131
Jerome,M,127
Ellis,M,123
Bert,M,120
Amos,M,119
Felix,M,118
Sherman,M,118
Dave,M,116
Jake,M,115
Roger,M,115
Aaron,M,114
Ted,M,113
Nelson,M,112
Booker,M,111
Douglas,M,111
Adam,M,109
Don,M,107
Johnny,M,107
Forrest,M,105
Owen,M,105
Reuben,M,102
Dennis,M,101
Juan,M,101
Dale,M,100
Antonio,M,99
Bruce,M,99
Dewey,M,99
Ross,M,99
Karl,M,97
Grady,M,96
Ivan,M,95
Salvatore,M,95
Laurence,M,91
Jay,M,89
Edmond,M,88
Jess,M,88
Julian,M,88
Preston,M,88
Troy,M,87
Cornelius,M,86
Simon,M,85
Austin,M,84
Nick,M,84
Angelo,M,82
Moses,M,82
Monroe,M,81
Gus,M,80
Grant,M,79
Mary,M,79
Wilson,M,79
Gene,M,78
Jasper,M,78
Malcolm,M,78
Bob,M,77
Carroll,M,77
Levi,M,75
Lyle,M,75
Ronald,M,75
Freddie,M,72
Murray,M,72
Buster,M,71
Harley,M,71
Wiley,M,71
Byron,M,70
Larry,M,70
Allan,M,68
Noah,M,68
Aubrey,M,67
Jesus,M,67
Mark,M,67
Timothy,M,67
Jeff,M,65
Ramon,M,65
Elijah,M,64
Emanuel,M,64
Rex,M,64
Anton,M,63
Louie,M,63
Wendell,M,63
Taft,M,62
Boyd,M,61
Solomon,M,61
Spencer,M,61
Francisco,M,60
Lowell,M,60
Cleveland,M,59
Erwin,M,59
Harrison,M,59
Barney,M,58
Abe,M,57
Tommy,M,57
Andy,M,56
Carlos,M,56
Eli,M,55
Neil,M,55
Christopher,M,54
Clark,M,54
Mitchell,M,54
Clair,M,53
Pedro,M,53
Luke,M,52
Randolph,M,52
Garland,M,51
Marcus,M,51
Dwight,M,50
