text,gender,freq
Mary,F,62467
Barbara,F,39197
Linda,F,38412
Patricia,F,36877
Carol,F,30456
Sandra,F,26023
Nancy,F,23212
Judith,F,22430
Sharon,F,22430
Betty,F,19756
Carolyn,F,18669
Judy,F,17120
Susan,F,16330
Margaret,F,16318
Shirley,F,16309
Karen,F,15943
Donna,F,15172
Joyce,F,14769
Dorothy,F,13380
Kathleen,F,13005
Janet,F,12591
Joan,F,11922
Elizabeth,F,11033
Diane,F,10710
Gloria,F,9967
Virginia,F,9894
Marilyn,F,9737
Janice,F,9731
Martha,F,9333
Brenda,F,8999
Helen,F,8694
Ruth,F,8675
Frances,F,8484
Bonnie,F,8456
Beverly,F,8292
Cheryl,F,7972
Jean,F,7649
Alice,F,7102
Ann,F,7080
Phyllis,F,7024
Jane,F,6565
Doris,F,6324
Carole,F,6270
Pamela,F,6203
Peggy,F,6019
Elaine,F,5628
Lois,F,5530
Marie,F,5297
Catherine,F,5257
Charlotte,F,4928
Connie,F,4795
Rose,F,4710
Joanne,F,4530
Rita,F,4529
Gail,F,4526
Evelyn,F,4514
Wanda,F,4429
Sally,F,4389
Diana,F,4311
Jo,F,4226
Sue,F,4034
Ellen,F,3999
Jacqueline,F,3974
Norma,F,3863
Sarah,F,3858
Kathryn,F,3855
Louise,F,3840
Roberta,F,3744
Annie,F,3741
Eileen,F,3649
Anna,F,3634
Christine,F,3583
Katherine,F,3524
Suzanne,F,3462
Maria,F,3363
Paula,F,3314
Sylvia,F,3290
Rebecca,F,3247
Marjorie,F,3218
Anne,F,3211
Ruby,F,3190
Kay,F,3170
Marcia,F,3139
Irene,F,3087
Dolores,F,3079
Lorraine,F,3044
Anita,F,2826
Theresa,F,2817
Rosemary,F,2744
Julia,F,2687
Sheila,F,2664
Constance,F,2633
Cynthia,F,2572
Maureen,F,2536
Jeanne,F,2495
Kathy,F,2417
Edna,F,2395
Georgia,F,2359
Josephine,F,2325
Lynn,F,2260
Emma,F,2246
Laura,F,2243
Claudia,F,2220
June,F,2202
Eleanor,F,2190
Edith,F,2174
Pauline,F,2127
Lillian,F,2117
Ethel,F,2055
Andrea,F,2026
Vivian,F,2022
Florence,F,1977
Clara,F,1932
Grace,F,1926
Sara,F,1903
Gladys,F,1901
Willie,F,1895
Victoria,F,1814
Marion,F,1802
Yvonne,F,1791
Billie,F,1763
Rosa,F,1671
Annette,F,1666
Eva,F,1660
Hazel,F,1660
Audrey,F,1645
Esther,F,1612
Pat,F,1592
Marian,F,1588
Beatrice,F,1579
Ella,F,1572
Julie,F,1480
Joy,F,1456
