text,gender,freq
Mary,F,45345
Helen,F,23221
Dorothy,F,18782
Margaret,F,17763
Ruth,F,15839
Anna,F,11865
Elizabeth,F,11367
Frances,F,9677
Marie,F,8829
Evelyn,F,8506
Alice,F,8198
Florence,F,7886
Virginia,F,7601
Rose,F,7574
Lillian,F,7354
Louise,F,6648
Catherine,F,6613
Edna,F,6289
Gladys,F,6227
Ethel,F,6204
Irene,F,6197
Josephine,F,5896
Ruby,F,5625
Grace,F,5594
Martha,F,5432
Eleanor,F,5374
Hazel,F,5324
Edith,F,5209
Gertrude,F,4938
Annie,F,4800
Pauline,F,4699
Esther,F,4654
Doris,F,4429
Clara,F,4240
Beatrice,F,4232
Emma,F,3972
Ann,F,3888
Julia,F,3813
Agnes,F,3721
Marjorie,F,3712
Elsie,F,3683
Sarah,F,3679
Katherine,F,3652
Ida,F,3561
Marion,F,3550
Lois,F,3432
Eva,F,3401
Anne,F,3365
Jean,F,3281
Pearl,F,3223
Viola,F,3204
Mabel,F,3131
Laura,F,3059
Myrtle,F,3049
Betty,F,2933
Kathryn,F,2901
Jessie,F,2861
Stella,F,2771
Willie,F,2759
Vera,F,2683
Alma,F,2648
Sylvia,F,2565
Jane,F,2340
Ella,F,2308
Lucy,F,2298
Lena,F,2259
Genevieve,F,2254
Blanche,F,2164
Vivian,F,2080
Barbara,F,2061
Violet,F,2061
Marguerite,F,2050
Mae,F,2049
Ellen,F,2039
Rita,F,2010
Charlotte,F,2008
Marian,F,1862
Carrie,F,1798
Theresa,F,1794
Emily,F,1650
Sophie,F,1584
Nancy,F,1575
Hilda,F,1525
Rosa,F,1514
Cora,F,1500
Ada,F,1494
Georgia,F,1492
Sara,F,1488
Kathleen,F,1475
Harriet,F,1455
Phyllis,F,1407
Madeline,F,1381
Christine,F,1374
Geneva,F,1371
Alberta,F,1350
Dora,F,1343
Sadie,F,1296
Daisy,F,1202
Olive,F,1200
Norma,F,1172
Susie,F,1165
Flora,F,1152
June,F,1148
Naomi,F,1128
Maria,F,1117
Olga,F,1107
Audrey,F,1070
Sally,F,1065
Henrietta,F,1058
Maggie,F,1055
Nora,F,1038
Lola,F,1031
Victoria,F,1026
Caroline,F,989
Miriam,F,981
Rachel,F,974
Lorraine,F,969
Rosie,F,957
Dolores,F,934
Amelia,F,926
Roberta,F,921
Eileen,F,920
Shirley,F,906
Rebecca,F,890
Janet,F,883
Wanda,F,881
Della,F,879
Katie,F,861
Lydia,F,839
Carolyn,F,835
Nina,F,828
Bonnie,F,783
May,F,769
Veronica,F,767
Isabel,F,747
Isabelle,F,739
Dorothea,F,731
Anita,F,720
Adele,F,709
Regina,F,694
Celia,F,692
Angelina,F,686
Faye,F,663
Susan,F,661
Patricia,F,656
Sue,F,634
Jeanne,F,612
Constance,F,600
Angela,F,590
Joan,F,578
Claire,F,571
Elaine,F,568
Fay,F,566
Rosemary,F,563
Lila,F,561
Lizzie,F,551
Sophia,F,548
Nell,F,530
Annette,F,526
Cecilia,F,525
Teresa,F,524
Jewel,F,515
Matilda,F,494
Amy,F,472
Leah,F,457
Joyce,F,456
Hannah,F,443
Carol,F,437
Iris,F,425
Lee,F,405
Millie,F,401
Adelaide,F,396
Natalie,F,395
Francis,F,385
Amanda,F,375
Carmen,F,374
Peggy,F,373
Belle,F,353
Allie,F,350
Josie,F,344
Olivia,F,340
Gracie,F,339
Helena,F,327
Billie,F,326
Myra,F,322
Callie,F,318
Annabelle,F,315
Eliza,F,311
Kate,F,311
Yvonne,F,295
Connie,F,293
Christina,F,291
Claudia,F,285
Donna,F,283
Frankie,F,282
Stephanie,F,280
Augusta,F,266
Odessa,F,264
Johanna,F,256
Lily,F,252
Molly,F,247
Bertie,F,239
Lilly,F,229
Lou,F,227
Janice,F,225
Linda,F,219
Elisabeth,F,217
Kay,F,215
Mona,F,212
Eddie,F,210
Dolly,F,202
Rae,F,202
Gretchen,F,196
Cecil,F,193
Gloria,F,192
Jimmie,F,192
Georgie,F,190
Isabella,F,187
Paula,F,184
Cynthia,F,183
Robbie,F,180
Phoebe,F,177
Maud,F,175
Beth,F,173
Louisa,F,173
Agatha,F,172
Leone,F,171
Clare,F,169
John,F,169
Fanny,F,167
Mercedes,F,167
Elsa,F,166
Dixie,F,164
Iona,F,164
Judith,F,164
Polly,F,164
Julie,F,161
Joy,F,158
Lulu,F,158
Elise,F,157
Madeleine,F,157
Ava,F,156
Guadalupe,F,156
Monica,F,156
Bella,F,152
Diana,F,152
Angie,F,151
Queen,F,148
Cassie,F,147
Beverly,F,142
Una,F,139
Alpha,F,135
Elena,F,132
Jacqueline,F,132
Marcia,F,132
Suzanne,F,131
Eve,F,130
Ivy,F,128
Anastasia,F,125
Lucia,F,125
Hope,F,124
Ursula,F,119
Era,F,118
Marianne,F,117
Juliette,F,114
Camille,F,111
Petra,F,111
Gene,F,109
Mina,F,109
Ray,F,108
Tina,F,108
Aurora,F,107
George,F,107
James,F,107
Jo,F,103
Valerie,F,103
Gail,F,102
Charlie,F,101
Celeste,F,98
William,F,97
Clyde,F,96
Carmel,F,94
Easter,F,93
Faith,F,91
Verona,F,90
Mandy,F,89
Emilia,F,88
Crystal,F,85
Freddie,F,85
Jenny,F,84
Roma,F,82
Joanna,F,81
Kitty,F,81
Robert,F,80
Bethel,F,79
Betsy,F,79
Carolina,F,77
Joe,F,77
Gwen,F,76
Charles,F,75
Diane,F,75
Marilyn,F,75
Juliet,F,74
Marvel,F,74
Nan,F,74
Renee,F,73
