text,gender,freq
Jennifer,F,62447
Amy,F,26964
Michelle,F,26934
Kimberly,F,23533
Lisa,F,22669
Melissa,F,22480
Angela,F,20896
Heather,F,19349
Stephanie,F,17263
Rebecca,F,14870
Nicole,F,13924
Julie,F,12787
Elizabeth,F,12357
Mary,F,12316
Tammy,F,11244
Christina,F,10888
Christine,F,10550
Kelly,F,10517
Laura,F,10339
Tracy,F,9912
Dawn,F,9890
Shannon,F,9804
Karen,F,9355
Tina,F,9308
Susan,F,9283
Cynthia,F,8744
Patricia,F,8476
Lori,F,8472
Wendy,F,7813
Andrea,F,7767
Maria,F,7653
Stacy,F,7339
April,F,7263
Jessica,F,7226
Sarah,F,7216
Tara,F,6707
Denise,F,6618
Sandra,F,6584
Monica,F,6376
Stacey,F,6252
Rachel,F,6106
Melanie,F,6079
Michele,F,5996
Teresa,F,5988
Carrie,F,5836
Pamela,F,5814
Crystal,F,5771
Danielle,F,5649
Tanya,F,5631
Amanda,F,5626
Tiffany,F,5500
Brenda,F,5382
Holly,F,5115
Donna,F,5058
Deborah,F,4981
Sharon,F,4964
Kristen,F,4937
Dana,F,4932
Robin,F,4805
Linda,F,4730
Jill,F,4539
Barbara,F,4437
Katherine,F,4418
Heidi,F,4396
Tamara,F,4286
Catherine,F,4262
Kathleen,F,4249
Theresa,F,4179
Veronica,F,4151
Melinda,F,4144
Christy,F,4121
Cheryl,F,4011
Leslie,F,3954
Nancy,F,3942
Erin,F,3877
Renee,F,3846
Erica,F,3796
Gina,F,3698
Diana,F,3521
Paula,F,3504
Anna,F,3499
Jacqueline,F,3499
Sara,F,3479
Misty,F,3475
Alicia,F,3432
Cindy,F,3283
Ann,F,3255
Margaret,F,3168
Victoria,F,3071
Valerie,F,3042
Suzanne,F,3036
Emily,F,3029
Sheila,F,2999
Jamie,F,2953
Allison,F,2904
Laurie,F,2894
Kathryn,F,2882
Regina,F,2843
Bridget,F,2765
Carla,F,2686
Diane,F,2602
Carolyn,F,2569
Beth,F,2564
Katrina,F,2524
Janet,F,2521
Carol,F,2457
Anne,F,2451
Kathy,F,2371
Shelley,F,2259
Kim,F,2194
Amber,F,2181
Vanessa,F,2147
Samantha,F,2118
Julia,F,2092
Jenny,F,2066
Natalie,F,2059
Megan,F,2023
Anita,F,1986
Connie,F,1938
Lynn,F,1933
Alison,F,1927
Kerry,F,1874
Cassandra,F,1816
Virginia,F,1816
Angel,F,1815
Natasha,F,1782
Carmen,F,1757
Martha,F,1726
Yvonne,F,1721
Joy,F,1697
Bonnie,F,1687
Joanna,F,1662
Kara,F,1630
Marie,F,1618
Becky,F,1612
Annette,F,1605
Sabrina,F,1600
Sonia,F,1599
Leah,F,1586
Claudia,F,1565
Gloria,F,1555
Meredith,F,1522
Christie,F,1512
Belinda,F,1499
Janice,F,1475
Penny,F,1471
Cathy,F,1437
Wanda,F,1412
Toni,F,1397
Gretchen,F,1350
Beverly,F,1348
Sylvia,F,1346
Charlotte,F,1330
Molly,F,1328
Betty,F,1322
Joanne,F,1299
Nikki,F,1292
Shawn,F,1285
Ruth,F,1273
Ginger,F,1271
Kendra,F,1264
Rosa,F,1259
Ashley,F,1253
Debbie,F,1232
Joyce,F,1226
Kelley,F,1201
Alice,F,1186
Dorothy,F,1174
Frances,F,1155
Shirley,F,1155
Peggy,F,1145
Candace,F,1133
Helen,F,1132
Melody,F,1123
Caroline,F,1111
Jean,F,1111
Lauren,F,1097
Ana,F,1095
Rose,F,1094
Billie,F,1092
Leigh,F,1078
Ellen,F,1074
Bethany,F,1043
Norma,F,1043
Maureen,F,1033
Judy,F,1032
Rita,F,1031
Evelyn,F,1015
Judith,F,1012
Elaine,F,993
Angie,F,986
Jane,F,959
Charity,F,957
Hope,F,951
Sally,F,951
Marcia,F,935
Jackie,F,932
Audrey,F,913
Christi,F,909
Kenya,F,894
Sandy,F,874
Eva,F,868
Eileen,F,865
Roberta,F,865
Cara,F,848
Irene,F,848
Jeanne,F,845
Jana,F,828
Tabitha,F,815
Courtney,F,813
Katie,F,806
Angelica,F,771
Brooke,F,771
Marilyn,F,771
Naomi,F,756
Candy,F,748
Esther,F,746
Gail,F,746
Nina,F,741
Lorraine,F,733
Cristina,F,682
Shelby,F,677
Lydia,F,676
Alexandra,F,675
Jo,F,665
Lara,F,662
Lee,F,658
Karin,F,654
Chandra,F,653
Terry,F,638
Ruby,F,636
Casey,F,620
Lesley,F,611
Rosemary,F,608
Grace,F,605
Celeste,F,598
Jenna,F,591
Miriam,F,589
Selena,F,589
Joan,F,579
Nora,F,573
Angelina,F,569
Camille,F,568
Lillian,F,563
Carey,F,560
Alma,F,555
Betsy,F,549
Daphne,F,536
Josephine,F,535
Vicky,F,534
Vivian,F,526
Liza,F,518
Iris,F,514
Guadalupe,F,512
Faith,F,510
Cecilia,F,501
Constance,F,495
Johanna,F,495
Alexis,F,492
Darcy,F,482
Abigail,F,480
Doris,F,477
Terra,F,469
Annie,F,465
Lana,F,460
Marianne,F,460
Paige,F,456
Sophia,F,455
Lena,F,453
Michael,F,451
Amelia,F,442
Elena,F,433
Pauline,F,431
Marjorie,F,430
Edith,F,424
Lea,F,423
Emma,F,419
Laurel,F,416
Claire,F,406
Rene,F,406
Myra,F,404
Phyllis,F,404
Serena,F,404
Olga,F,401
Sue,F,397
Ingrid,F,388
Dora,F,386
Mandy,F,384
Georgia,F,382
Hilary,F,375
Dolores,F,372
Elisabeth,F,372
Mona,F,363
Olivia,F,360
Jocelyn,F,356
Isabel,F,352
Jessie,F,352
