text,gender,freq
Emily,F,25151
Jessica,F,24198
Ashley,F,23677
Sarah,F,21040
Samantha,F,20548
Taylor,F,19152
Hannah,F,18596
Alexis,F,16589
Rachel,F,16117
Elizabeth,F,15998
Megan,F,14769
Amanda,F,13975
Brittany,F,13796
Madison,F,13410
Lauren,F,12594
Victoria,F,11858
Jennifer,F,11728
Stephanie,F,11642
Courtney,F,11343
Nicole,F,11132
Rebecca,F,10626
Morgan,F,10292
Alexandra,F,10023
Amber,F,9770
Jasmine,F,9708
Danielle,F,9285
Haley,F,9041
Katherine,F,8875
Abigail,F,8604
Anna,F,8569
Olivia,F,8123
Shelby,F,7949
Kelsey,F,7655
Maria,F,7594
Allison,F,7453
Sydney,F,7258
Kimberly,F,7175
Melissa,F,7169
Savannah,F,6998
Mary,F,6961
Brooke,F,6724
Natalie,F,6692
Michelle,F,6596
Julia,F,6312
Jordan,F,6297
Sara,F,6288
Erin,F,6256
Tiffany,F,6157
Emma,F,6144
Gabrielle,F,5887
Chelsea,F,5865
Destiny,F,5856
Christina,F,5803
Sabrina,F,5774
Marissa,F,5752
Vanessa,F,5744
Andrea,F,5669
Sierra,F,5487
Paige,F,5342
Laura,F,5227
Madeline,F,4911
Cheyenne,F,4865
Jacqueline,F,4863
Kristen,F,4851
Heather,F,4758
Kelly,F,4734
Mackenzie,F,4596
Miranda,F,4568
Alexandria,F,4562
Caroline,F,4466
Erica,F,4459
Shannon,F,4337
Katie,F,4325
Monica,F,4325
Jenna,F,4286
Bailey,F,4191
Lindsey,F,4112
Kathryn,F,4101
Amy,F,4068
Cassandra,F,4016
Angela,F,3864
Alicia,F,3860
Crystal,F,3787
Hailey,F,3761
Grace,F,3742
Catherine,F,3738
Jamie,F,3599
Angelica,F,3404
Leah,F,3325
Molly,F,3311
Cynthia,F,3189
Autumn,F,3109
Margaret,F,3104
Diana,F,2951
Cassidy,F,2844
Kylie,F,2798
Chloe,F,2781
Veronica,F,2744
Claire,F,2737
Bethany,F,2698
Leslie,F,2664
Melanie,F,2664
Casey,F,2550
Dominique,F,2547
Bianca,F,2523
Daisy,F,2514
Sophia,F,2513
Carly,F,2511
Jocelyn,F,2508
Holly,F,2437
Brenda,F,2414
Karen,F,2401
Lindsay,F,2397
Christine,F,2371
Kendra,F,2367
Summer,F,2345
Whitney,F,2310
Ana,F,2307
Selena,F,2291
Jade,F,2238
Faith,F,2158
Julie,F,2138
Isabella,F,2110
Kathleen,F,2107
Valerie,F,2081
Zoe,F,2065
Patricia,F,1970
Angel,F,1939
Ariel,F,1923
Audrey,F,1915
Kara,F,1910
Alison,F,1901
Tara,F,1899
Lisa,F,1864
Natasha,F,1844
Nancy,F,1825
Lydia,F,1812
Claudia,F,1806
Dana,F,1800
April,F,1761
Diamond,F,1697
Mia,F,1689
Sandra,F,1659
Mallory,F,1628
Raven,F,1622
Tori,F,1614
Hope,F,1611
Evelyn,F,1595
Katrina,F,1542
Bridget,F,1530
Cindy,F,1497
Isabel,F,1469
Kendall,F,1468
Asia,F,1447
Maya,F,1444
Hanna,F,1422
Kennedy,F,1418
Abby,F,1417
Joanna,F,1404
Mercedes,F,1390
Naomi,F,1390
Guadalupe,F,1328
Anne,F,1324
Tatiana,F,1317
Amelia,F,1290
Tessa,F,1254
Denise,F,1229
Tabitha,F,1228
Carolyn,F,1209
Gina,F,1190
Meredith,F,1180
Celeste,F,1157
Nina,F,1157
Ellen,F,1155
Cristina,F,1150
Riley,F,1148
Lillian,F,1127
Peyton,F,1104
Maggie,F,1103
Logan,F,1097
Aubrey,F,1095
Lily,F,1092
Madeleine,F,1086
Delaney,F,1080
Alexia,F,1076
Marina,F,1073
Cecilia,F,1071
Teresa,F,1069
Sadie,F,1057
Dakota,F,1055
Carolina,F,1054
Lacey,F,1053
Genesis,F,1028
Jenny,F,1012
Brooklyn,F,1009
Miriam,F,1008
Tamara,F,1004
Annie,F,997
Heidi,F,992
Rosa,F,992
Linda,F,987
Virginia,F,986
Ruby,F,985
Jessie,F,980
Wendy,F,969
Susan,F,959
Renee,F,956
Camille,F,949
Elena,F,947
Charlotte,F,945
Elise,F,935
Gloria,F,928
Serena,F,925
Angelina,F,919
Helen,F,900
Vivian,F,896
Ashton,F,895
Esther,F,886
Theresa,F,883
Martha,F,879
Callie,F,877
Carrie,F,876
Carmen,F,869
Cara,F,861
Justice,F,861
Sharon,F,861
Anastasia,F,858
Sophie,F,854
Kali,F,850
Tyler,F,849
Natalia,F,830
Sidney,F,828
Janet,F,826
Juliana,F,824
Josie,F,820
Pamela,F,814
Toni,F,814
Marie,F,812
Kate,F,811
Ruth,F,801
Eva,F,795
Francesca,F,786
Hunter,F,782
Nadia,F,778
Carla,F,768
Sofia,F,767
Candace,F,760
Elisabeth,F,739
Macy,F,738
Harley,F,730
Isabelle,F,726
Josephine,F,725
Kira,F,725
Christian,F,720
Robin,F,719
Rose,F,703
Sasha,F,699
Nikki,F,691
Barbara,F,679
Devin,F,672
India,F,668
Clara,F,667
Melody,F,664
Ann,F,663
Cassie,F,652
Devon,F,650
Lucy,F,647
Ivy,F,646
Jane,F,639
Sonia,F,638
Deborah,F,634
Regina,F,628
Noelle,F,625
Mariana,F,623
Irene,F,614
Marilyn,F,611
Stacy,F,606
Kenya,F,600
Alice,F,593
Lesley,F,591
Johanna,F,587
Joy,F,587
Stacey,F,583
Allie,F,581
Tina,F,577
Simone,F,571
Tanya,F,571
Reagan,F,567
Alma,F,566
Nora,F,555
Sylvia,F,553
Abbey,F,552
Paula,F,552
Frances,F,544
Christy,F,543
Melinda,F,540
Eliza,F,539
Elaine,F,531
Jaime,F,499
Chandler,F,493
Avery,F,492
Charity,F,489
Regan,F,487
Eleanor,F,486
Judith,F,471
Genevieve,F,460
Tracy,F,457
Cameron,F,456
Iris,F,453
Clare,F,450
Yvonne,F,447
Kathy,F,446
Dallas,F,438
Paris,F,433
Phoebe,F,432
Addison,F,428
Lena,F,422
Rosemary,F,421
Donna,F,420
Carol,F,411
Tess,F,409
Edith,F,408
Lea,F,408
Lexi,F,408
Sandy,F,405
Lucia,F,400
Michele,F,397
Skye,F,396
Anita,F,394
Georgia,F,394
Mara,F,393
Diane,F,391
Heaven,F,389
Bonnie,F,386
Tristan,F,386
Ella,F,383
Ryan,F,382
Gillian,F,379
Halle,F,378
Sheila,F,378
Fiona,F,375
Laurel,F,375
Ellie,F,374
Montana,F,374
Eileen,F,373
Misty,F,369
Sally,F,365
Micah,F,359
Aspen,F,357
Aurora,F,355
Lexie,F,355
Eden,F,353
Alex,F,351
Kelley,F,351
Dorothy,F,350
Helena,F,350
Angie,F,348
Lori,F,345
Jill,F,344
Joyce,F,343
Shirley,F,339
Janice,F,338
Sage,F,337
Celia,F,336
Blair,F,334
Suzanne,F,333
Norma,F,332
Trinity,F,331
Cora,F,327
Ali,F,325
Athena,F,317
Hillary,F,312
Brook,F,311
Rita,F,303
Annette,F,294
Gretchen,F,290
Jesse,F,289
Kerry,F,289
Drew,F,287
Miracle,F,287
Shea,F,286
Ava,F,285
Gladys,F,277
Katy,F,274
Lara,F,270
Beverly,F,266
Jackie,F,265
Joanne,F,264
Mandy,F,263
Dawn,F,260
Connie,F,256
Ingrid,F,256
Carson,F,251
Cheryl,F,250
Magdalena,F,250
Sienna,F,249
Scarlett,F,248
Maia,F,245
Juliet,F,244
Noel,F,242
Daphne,F,241
Beth,F,239
Constance,F,237
Emerald,F,236
Judy,F,236
Myra,F,236
Jana,F,234
Lilly,F,234
Maureen,F,234
Marley,F,233
Stevie,F,233
Catalina,F,232
Elsa,F,228
Gabriel,F,228
Tammy,F,225
Emilia,F,224
Chase,F,223
Martina,F,223
Juliette,F,222
Baby,F,219
Leigh,F,219
Betty,F,217
Christie,F,217
Adrian,F,215
Beatrice,F,215
Layla,F,215
Princess,F,212
Annabelle,F,211
Lynn,F,209
Haven,F,206
Terra,F,204
Billie,F,202
Sheridan,F,202
Olga,F,198
Belinda,F,197
Quinn,F,194
Pauline,F,192
Blake,F,190
China,F,190
Gracie,F,187
Geneva,F,185
Lorraine,F,185
Liza,F,184
Hayden,F,183
London,F,183
Lana,F,182
Lia,F,182
Coral,F,177
Fallon,F,176
Harmony,F,176
Pearl,F,175
Dora,F,173
Mari,F,173
Reilly,F,173
Winter,F,173
Jensen,F,171
Hazel,F,170
Jewel,F,168
Starr,F,165
Presley,F,162
Rosario,F,161
Violet,F,161
Eve,F,160
Sky,F,160
Delilah,F,159
Marian,F,159
Betsy,F,158
Shay,F,158
Dylan,F,157
Michael,F,157
Austin,F,156
