text,gender,freq
Mary,F,8148
Anna,F,3143
Emma,F,2303
Elizabeth,F,2186
Margaret,F,1821
Ida,F,1673
Alice,F,1542
Annie,F,1492
Clara,F,1490
Sarah,F,1410
Florence,F,1322
Martha,F,1229
Ella,F,1206
Grace,F,1195
Laura,F,1151
Cora,F,1076
Carrie,F,1037
Mabel,F,997
Ethel,F,989
Gertrude,F,939
Rose,F,886
Edith,F,876
Helen,F,838
Lillian,F,830
Pearl,F,824
Louise,F,813
Julia,F,811
Jessie,F,806
Myrtle,F,803
Edna,F,783
Eva,F,765
Catherine,F,726
Lena,F,697
Ada,F,689
Frances,F,681
Lucy,F,673
Daisy,F,648
Josephine,F,638
Maggie,F,627
Dora,F,594
Katherine,F,591
Marie,F,591
Agnes,F,565
Blanche,F,547
Rosa,F,542
Nora,F,539
May,F,510
Stella,F,506
Lizzie,F,495
Ellen,F,452
Elsie,F,448
Della,F,447
Nancy,F,439
Maud,F,432
Susie,F,412
Mae,F,406
Sadie,F,391
Flora,F,380
Alma,F,368
Lydia,F,342
Katie,F,327
Susan,F,326
Ruth,F,323
Georgia,F,320
Viola,F,310
Caroline,F,304
Kate,F,293
Olive,F,291
Willie,F,291
Harriet,F,289
Amanda,F,288
Eliza,F,280
Lulu,F,279
Virginia,F,274
Emily,F,272
Kathryn,F,272
Esther,F,266
Belle,F,264
Rebecca,F,259
Charlotte,F,257
Jane,F,254
Amelia,F,252
Matilda,F,242
Irene,F,232
Hannah,F,214
Henrietta,F,211
Pauline,F,204
Rachel,F,203
Amy,F,196
Augusta,F,183
Sara,F,180
Sophia,F,179
Eleanor,F,174
Lola,F,174
Nina,F,171
Theresa,F,170
Josie,F,169
Anne,F,168
Ann,F,150
Marion,F,141
Rosie,F,140
Ruby,F,136
Victoria,F,132
Lou,F,131
Barbara,F,130
Callie,F,129
Louisa,F,128
Celia,F,126
Evelyn,F,125
Beatrice,F,123
Betty,F,123
Millie,F,122
Maria,F,121
Dorothy,F,115
Allie,F,113
Sophie,F,110
Nell,F,103
Bertie,F,96
Sally,F,95
Alberta,F,90
Myra,F,89
Sue,F,84
Isabelle,F,81
Sylvia,F,79
Mina,F,76
Christine,F,75
Adelaide,F,74
Genevieve,F,74
Johanna,F,74
Hazel,F,73
Isabel,F,72
Lilly,F,70
Vera,F,67
Lila,F,65
Adele,F,64
Christina,F,64
Lois,F,64
Olga,F,64
Lily,F,63
Carolyn,F,62
Phoebe,F,62
Helena,F,60
Jean,F,60
Hilda,F,58
Leah,F,56
Francis,F,54
