text,gender,freq
John,M,9591
William,M,7914
James,M,7594
George,M,4688
Robert,M,4563
Joseph,M,4348
Charles,M,4029
Frank,M,3244
Edward,M,2935
Thomas,M,2468
Henry,M,2411
Walter,M,2287
Willie,M,2175
Harry,M,1924
Albert,M,1816
Harold,M,1725
Paul,M,1676
Arthur,M,1665
Clarence,M,1518
Raymond,M,1441
Richard,M,1427
Fred,M,1355
Joe,M,1292
Louis,M,1231
Carl,M,1215
Howard,M,1166
Jack,M,1150
Roy,M,1135
David,M,1094
Ralph,M,1091
Earl,M,1007
Samuel,M,983
Francis,M,886
Ernest,M,885
Lawrence,M,854
Charlie,M,833
Herbert,M,831
Andrew,M,766
Alfred,M,763
Anthony,M,758
Kenneth,M,746
Donald,M,725
Eugene,M,724
Sam,M,700
Elmer,M,687
Leonard,M,665
Michael,M,635
Herman,M,618
Leo,M,609
Stanley,M,607
Theodore,M,595
Lee,M,584
Floyd,M,570
Daniel,M,569
Leroy,M,568
Peter,M,539
Clifford,M,536
Russell,M,528
Jesse,M,517
Clyde,M,516
Lester,M,501
Edwin,M,492
Benjamin,M,489
Frederick,M,477
Lewis,M,477
Chester,M,475
Ray,M,475
Bernard,M,463
Eddie,M,462
Oscar,M,459
Melvin,M,448
Cecil,M,432
Jessie,M,432
Claude,M,419
Norman,M,415
Lloyd,M,412
Philip,M,395
Martin,M,391
Leon,M,377
Milton,M,369
Alvin,M,363
Harvey,M,361
Ben,M,358
Marvin,M,354
Edgar,M,347
Luther,M,347
Tom,M,340
Victor,M,320
Everett,M,314
Stephen,M,314
Homer,M,313
Allen,M,312
Morris,M,305
Gerald,M,301
Leslie,M,292
Vernon,M,284
Julius,M,269
Otis,M,267
Will,M,267
Vincent,M,264
Jacob,M,262
Glenn,M,261
Hugh,M,260
Jim,M,259
Alexander,M,255
Horace,M,252
Virgil,M,250
Marion,M,247
Oliver,M,246
Maurice,M,245
Curtis,M,244
Manuel,M,243
Gilbert,M,239
Arnold,M,237
Archie,M,235
Sidney,M,233
Warren,M,231
