text,gender,freq
Mary,F,22848
Helen,F,10479
Margaret,F,8226
Dorothy,F,7318
Ruth,F,7212
Anna,F,6436
Elizabeth,F,5800
Marie,F,4790
Alice,F,4671
Frances,F,4448
Florence,F,4282
Ethel,F,4146
Lillian,F,4127
Gladys,F,3842
Rose,F,3837
Evelyn,F,3777
Edna,F,3664
Annie,F,3519
Louise,F,3457
Irene,F,3281
Catherine,F,3161
Grace,F,3145
Hazel,F,3032
Gertrude,F,2932
Ruby,F,2893
Martha,F,2858
Virginia,F,2855
Josephine,F,2801
Clara,F,2665
Emma,F,2607
Edith,F,2592
Beatrice,F,2459
Esther,F,2378
Pearl,F,2177
Sarah,F,2173
Agnes,F,2163
Pauline,F,2153
Myrtle,F,2145
Elsie,F,2141
Eva,F,2123
Mabel,F,2123
Ida,F,2107
Viola,F,2090
Julia,F,2074
Ann,F,1842
Laura,F,1834
Eleanor,F,1798
Willie,F,1796
Katherine,F,1752
Marion,F,1703
Alma,F,1630
Ella,F,1587
Jessie,F,1541
Doris,F,1536
Mae,F,1453
Lena,F,1431
Anne,F,1413
Marjorie,F,1391
Betty,F,1389
Carrie,F,1381
Vera,F,1346
Stella,F,1319
Blanche,F,1288
Lucy,F,1283
Lois,F,1271
Jean,F,1246
Kathryn,F,1198
Rosa,F,1131
Marguerite,F,1086
Cora,F,1079
Ellen,F,1038
Violet,F,1037
Georgia,F,1010
Sylvia,F,1000
Ada,F,960
Maggie,F,940
Theresa,F,926
Genevieve,F,908
Charlotte,F,896
Sadie,F,886
Daisy,F,877
Susie,F,858
Dora,F,833
Alberta,F,832
Nancy,F,811
Marian,F,806
Vivian,F,801
Flora,F,793
Hilda,F,793
Emily,F,785
Nora,F,753
Rosie,F,736
Jane,F,709
Geneva,F,699
Lola,F,685
Katie,F,672
Christine,F,665
Olive,F,646
Harriet,F,637
Sara,F,633
Kathleen,F,622
Maria,F,621
Sophie,F,621
Barbara,F,612
Della,F,602
May,F,594
Victoria,F,574
Madeline,F,560
Caroline,F,553
Sally,F,553
Rachel,F,538
Lydia,F,537
Henrietta,F,525
Rebecca,F,519
Lizzie,F,505
Naomi,F,502
Norma,F,486
Nina,F,478
Audrey,F,453
Amelia,F,449
Roberta,F,433
Celia,F,402
Susan,F,395
Phyllis,F,392
Isabel,F,389
Isabelle,F,389
Olga,F,381
Bonnie,F,374
Miriam,F,368
Regina,F,359
Anita,F,338
Rita,F,333
Carolyn,F,331
Jewel,F,318
Nell,F,318
Shirley,F,318
Fay,F,316
Patricia,F,316
Veronica,F,314
Faye,F,312
Lila,F,311
Lorraine,F,310
Wanda,F,308
Dorothea,F,307
Hannah,F,305
Janet,F,296
June,F,295
Dolores,F,294
Adele,F,288
Amy,F,287
Cecilia,F,287
Matilda,F,281
Amanda,F,278
Sue,F,277
Claire,F,274
Eliza,F,273
Sophia,F,271
Constance,F,261
Angela,F,260
Eileen,F,258
Josie,F,251
Angelina,F,249
Millie,F,247
Gracie,F,246
Callie,F,244
Allie,F,237
Annette,F,232
Francis,F,227
Lee,F,224
Jeanne,F,220
Teresa,F,220
Olivia,F,211
Leah,F,207
Adelaide,F,206
Kate,F,206
Peggy,F,204
Joan,F,196
Bertie,F,195
Elaine,F,195
Odessa,F,194
Belle,F,193
Carol,F,185
Augusta,F,181
Carmen,F,181
Helena,F,175
Frankie,F,166
Billie,F,165
Myra,F,155
Lily,F,154
Isabella,F,151
Molly,F,145
Lou,F,144
Iris,F,143
Maud,F,143
Johanna,F,141
Rosemary,F,141
Claudia,F,137
Linda,F,137
Natalie,F,136
Joyce,F,135
Dolly,F,133
Yvonne,F,131
Cecil,F,130
Christina,F,130
Jimmie,F,130
Connie,F,129
Lilly,F,129
Eddie,F,126
Iona,F,124
Annabelle,F,121
Gloria,F,115
Lulu,F,112
Polly,F,110
Cassie,F,108
Donna,F,107
Georgie,F,106
Kay,F,106
Elisabeth,F,102
Fanny,F,102
Mona,F,101
Leone,F,98
